L,gm/Id,Vds_sat
1.8e-07,1.56438,0.705734
1.8e-07,1.56656,0.705209
1.8e-07,1.56875,0.704684
1.8e-07,1.57094,0.70416
1.8e-07,1.57313,0.703635
1.8e-07,1.57532,0.70311
1.8e-07,1.57752,0.702585
1.8e-07,1.57973,0.70206
1.8e-07,1.58193,0.701535
1.8e-07,1.58414,0.701011
1.8e-07,1.58636,0.700486
1.8e-07,1.58857,0.69996
1.8e-07,1.59079,0.699435
1.8e-07,1.59302,0.69891
1.8e-07,1.59524,0.698385
1.8e-07,1.59748,0.69786
1.8e-07,1.59971,0.697335
1.8e-07,1.60195,0.696809
1.8e-07,1.60419,0.696284
1.8e-07,1.60644,0.695759
1.8e-07,1.60869,0.695233
1.8e-07,1.61094,0.694708
1.8e-07,1.61319,0.694182
1.8e-07,1.61545,0.693657
1.8e-07,1.61772,0.693131
1.8e-07,1.61999,0.692605
1.8e-07,1.62226,0.69208
1.8e-07,1.62453,0.691554
1.8e-07,1.62681,0.691028
1.8e-07,1.62909,0.690502
1.8e-07,1.63138,0.689976
1.8e-07,1.63367,0.689451
1.8e-07,1.63596,0.688925
1.8e-07,1.63826,0.688399
1.8e-07,1.64056,0.687872
1.8e-07,1.64287,0.687346
1.8e-07,1.64517,0.68682
1.8e-07,1.64749,0.686294
1.8e-07,1.6498,0.685768
1.8e-07,1.65212,0.685241
1.8e-07,1.65445,0.684715
1.8e-07,1.65677,0.684189
1.8e-07,1.65911,0.683662
1.8e-07,1.66144,0.683136
1.8e-07,1.66378,0.682609
1.8e-07,1.66612,0.682082
1.8e-07,1.66847,0.681556
1.8e-07,1.67082,0.681029
1.8e-07,1.67318,0.680502
1.8e-07,1.67554,0.679975
1.8e-07,1.6779,0.679448
1.8e-07,1.68026,0.678921
1.8e-07,1.68264,0.678394
1.8e-07,1.68501,0.677867
1.8e-07,1.68739,0.67734
1.8e-07,1.68977,0.676813
1.8e-07,1.69216,0.676286
1.8e-07,1.69455,0.675758
1.8e-07,1.69694,0.675231
1.8e-07,1.69934,0.674704
1.8e-07,1.70175,0.674176
1.8e-07,1.70415,0.673649
1.8e-07,1.70656,0.673121
1.8e-07,1.70898,0.672593
1.8e-07,1.7114,0.672066
1.8e-07,1.71382,0.671538
1.8e-07,1.71625,0.67101
1.8e-07,1.71868,0.670482
1.8e-07,1.72112,0.669954
1.8e-07,1.72356,0.669426
1.8e-07,1.726,0.668898
1.8e-07,1.72845,0.66837
1.8e-07,1.7309,0.667842
1.8e-07,1.73336,0.667314
1.8e-07,1.73582,0.666785
1.8e-07,1.73828,0.666257
1.8e-07,1.74075,0.665728
1.8e-07,1.74323,0.6652
1.8e-07,1.7457,0.664671
1.8e-07,1.74819,0.664143
1.8e-07,1.75067,0.663614
1.8e-07,1.75316,0.663085
1.8e-07,1.75566,0.662556
1.8e-07,1.75816,0.662027
1.8e-07,1.76066,0.661498
1.8e-07,1.76317,0.660969
1.8e-07,1.76568,0.66044
1.8e-07,1.7682,0.659911
1.8e-07,1.77072,0.659382
1.8e-07,1.77324,0.658852
1.8e-07,1.77577,0.658323
1.8e-07,1.77831,0.657794
1.8e-07,1.78085,0.657264
1.8e-07,1.78339,0.656734
1.8e-07,1.78594,0.656205
1.8e-07,1.78849,0.655675
1.8e-07,1.79105,0.655145
1.8e-07,1.79361,0.654615
1.8e-07,1.79618,0.654085
1.8e-07,1.79875,0.653555
1.8e-07,1.80132,0.653025
1.8e-07,1.8039,0.652495
1.8e-07,1.80648,0.651965
1.8e-07,1.80907,0.651434
1.8e-07,1.81167,0.650904
1.8e-07,1.81426,0.650373
1.8e-07,1.81687,0.649843
1.8e-07,1.81947,0.649312
1.8e-07,1.82208,0.648781
1.8e-07,1.8247,0.648251
1.8e-07,1.82732,0.64772
1.8e-07,1.82995,0.647189
1.8e-07,1.83258,0.646658
1.8e-07,1.83521,0.646127
1.8e-07,1.83785,0.645595
1.8e-07,1.8405,0.645064
1.8e-07,1.84315,0.644533
1.8e-07,1.8458,0.644001
1.8e-07,1.84846,0.64347
1.8e-07,1.85112,0.642938
1.8e-07,1.85379,0.642407
1.8e-07,1.85647,0.641875
1.8e-07,1.85914,0.641343
1.8e-07,1.86183,0.640811
1.8e-07,1.86452,0.640279
1.8e-07,1.86721,0.639747
1.8e-07,1.86991,0.639215
1.8e-07,1.87261,0.638683
1.8e-07,1.87532,0.63815
1.8e-07,1.87803,0.637618
1.8e-07,1.88075,0.637085
1.8e-07,1.88347,0.636553
1.8e-07,1.8862,0.63602
1.8e-07,1.88893,0.635487
1.8e-07,1.89167,0.634955
1.8e-07,1.89441,0.634422
1.8e-07,1.89716,0.633889
1.8e-07,1.89991,0.633355
1.8e-07,1.90267,0.632822
1.8e-07,1.90543,0.632289
1.8e-07,1.9082,0.631756
1.8e-07,1.91097,0.631222
1.8e-07,1.91375,0.630689
1.8e-07,1.91653,0.630155
1.8e-07,1.91932,0.629621
1.8e-07,1.92212,0.629087
1.8e-07,1.92492,0.628553
1.8e-07,1.92772,0.628019
1.8e-07,1.93053,0.627485
1.8e-07,1.93334,0.626951
1.8e-07,1.93616,0.626417
1.8e-07,1.93899,0.625882
1.8e-07,1.94182,0.625348
1.8e-07,1.94466,0.624813
1.8e-07,1.9475,0.624279
1.8e-07,1.95034,0.623744
1.8e-07,1.9532,0.623209
1.8e-07,1.95605,0.622674
1.8e-07,1.95892,0.622139
1.8e-07,1.96178,0.621604
1.8e-07,1.96466,0.621069
1.8e-07,1.96754,0.620533
1.8e-07,1.97042,0.619998
1.8e-07,1.97331,0.619463
1.8e-07,1.97621,0.618927
1.8e-07,1.97911,0.618391
1.8e-07,1.98201,0.617855
1.8e-07,1.98493,0.617319
1.8e-07,1.98784,0.616783
1.8e-07,1.99077,0.616247
1.8e-07,1.9937,0.615711
1.8e-07,1.99663,0.615175
1.8e-07,1.99957,0.614638
1.8e-07,2.00252,0.614102
1.8e-07,2.00547,0.613565
1.8e-07,2.00843,0.613028
1.8e-07,2.01139,0.612492
1.8e-07,2.01436,0.611955
1.8e-07,2.01733,0.611418
1.8e-07,2.02031,0.61088
1.8e-07,2.0233,0.610343
1.8e-07,2.02629,0.609806
1.8e-07,2.02929,0.609268
1.8e-07,2.03229,0.608731
1.8e-07,2.0353,0.608193
1.8e-07,2.03831,0.607655
1.8e-07,2.04134,0.607117
1.8e-07,2.04436,0.606579
1.8e-07,2.0474,0.606041
1.8e-07,2.05043,0.605503
1.8e-07,2.05348,0.604965
1.8e-07,2.05653,0.604426
1.8e-07,2.05959,0.603888
1.8e-07,2.06265,0.603349
1.8e-07,2.06572,0.60281
1.8e-07,2.06879,0.602272
1.8e-07,2.07187,0.601733
1.8e-07,2.07496,0.601193
1.8e-07,2.07805,0.600654
1.8e-07,2.08115,0.600115
1.8e-07,2.08426,0.599576
1.8e-07,2.08737,0.599036
1.8e-07,2.09049,0.598496
1.8e-07,2.09361,0.597957
1.8e-07,2.09674,0.597417
1.8e-07,2.09988,0.596877
1.8e-07,2.10302,0.596337
1.8e-07,2.10617,0.595796
1.8e-07,2.10932,0.595256
1.8e-07,2.11249,0.594716
1.8e-07,2.11565,0.594175
1.8e-07,2.11883,0.593634
1.8e-07,2.12201,0.593093
1.8e-07,2.1252,0.592553
1.8e-07,2.12839,0.592011
1.8e-07,2.13159,0.59147
1.8e-07,2.1348,0.590929
1.8e-07,2.13801,0.590388
1.8e-07,2.14123,0.589846
1.8e-07,2.14446,0.589304
1.8e-07,2.14769,0.588763
1.8e-07,2.15093,0.588221
1.8e-07,2.15417,0.587679
1.8e-07,2.15743,0.587137
1.8e-07,2.16069,0.586594
1.8e-07,2.16395,0.586052
1.8e-07,2.16722,0.58551
1.8e-07,2.1705,0.584967
1.8e-07,2.17379,0.584424
1.8e-07,2.17708,0.583881
1.8e-07,2.18038,0.583338
1.8e-07,2.18369,0.582795
1.8e-07,2.187,0.582252
1.8e-07,2.19032,0.581709
1.8e-07,2.19365,0.581165
1.8e-07,2.19698,0.580622
1.8e-07,2.20032,0.580078
1.8e-07,2.20367,0.579534
1.8e-07,2.20702,0.57899
1.8e-07,2.21039,0.578446
1.8e-07,2.21375,0.577902
1.8e-07,2.21713,0.577357
1.8e-07,2.22051,0.576813
1.8e-07,2.2239,0.576268
1.8e-07,2.2273,0.575723
1.8e-07,2.2307,0.575178
1.8e-07,2.23412,0.574633
1.8e-07,2.23753,0.574088
1.8e-07,2.24096,0.573543
1.8e-07,2.24439,0.572997
1.8e-07,2.24783,0.572452
1.8e-07,2.25128,0.571906
1.8e-07,2.25473,0.57136
1.8e-07,2.2582,0.570814
1.8e-07,2.26167,0.570268
1.8e-07,2.26514,0.569722
1.8e-07,2.26863,0.569176
1.8e-07,2.27212,0.568629
1.8e-07,2.27562,0.568083
1.8e-07,2.27912,0.567536
1.8e-07,2.28264,0.566989
1.8e-07,2.28616,0.566442
1.8e-07,2.28969,0.565895
1.8e-07,2.29322,0.565347
1.8e-07,2.29677,0.5648
1.8e-07,2.30032,0.564252
1.8e-07,2.30388,0.563705
1.8e-07,2.30745,0.563157
1.8e-07,2.31102,0.562609
1.8e-07,2.3146,0.562061
1.8e-07,2.31819,0.561512
1.8e-07,2.32179,0.560964
1.8e-07,2.3254,0.560415
1.8e-07,2.32901,0.559867
1.8e-07,2.33263,0.559318
1.8e-07,2.33626,0.558769
1.8e-07,2.3399,0.55822
1.8e-07,2.34355,0.55767
1.8e-07,2.3472,0.557121
1.8e-07,2.35086,0.556571
1.8e-07,2.35453,0.556022
1.8e-07,2.35821,0.555472
1.8e-07,2.36189,0.554922
1.8e-07,2.36559,0.554372
1.8e-07,2.36929,0.553821
1.8e-07,2.373,0.553271
1.8e-07,2.37672,0.55272
1.8e-07,2.38044,0.55217
1.8e-07,2.38418,0.551619
1.8e-07,2.38792,0.551068
1.8e-07,2.39167,0.550516
1.8e-07,2.39543,0.549965
1.8e-07,2.3992,0.549414
1.8e-07,2.40298,0.548862
1.8e-07,2.40676,0.54831
1.8e-07,2.41055,0.547758
1.8e-07,2.41436,0.547206
1.8e-07,2.41817,0.546654
1.8e-07,2.42199,0.546102
1.8e-07,2.42581,0.545549
1.8e-07,2.42965,0.544996
1.8e-07,2.43349,0.544444
1.8e-07,2.43735,0.543891
1.8e-07,2.44121,0.543338
1.8e-07,2.44508,0.542784
1.8e-07,2.44896,0.542231
1.8e-07,2.45285,0.541677
1.8e-07,2.45675,0.541123
1.8e-07,2.46065,0.54057
1.8e-07,2.46457,0.540015
1.8e-07,2.46849,0.539461
1.8e-07,2.47243,0.538907
1.8e-07,2.47637,0.538352
1.8e-07,2.48032,0.537798
1.8e-07,2.48428,0.537243
1.8e-07,2.48825,0.536688
1.8e-07,2.49223,0.536133
1.8e-07,2.49621,0.535577
1.8e-07,2.50021,0.535022
1.8e-07,2.50422,0.534466
1.8e-07,2.50823,0.53391
1.8e-07,2.51226,0.533354
1.8e-07,2.51629,0.532798
1.8e-07,2.52033,0.532242
1.8e-07,2.52439,0.531686
1.8e-07,2.52845,0.531129
1.8e-07,2.53252,0.530572
1.8e-07,2.5366,0.530015
1.8e-07,2.54069,0.529458
1.8e-07,2.54479,0.528901
1.8e-07,2.5489,0.528343
1.8e-07,2.55302,0.527786
1.8e-07,2.55715,0.527228
1.8e-07,2.56129,0.52667
1.8e-07,2.56544,0.526112
1.8e-07,2.5696,0.525554
1.8e-07,2.57377,0.524996
1.8e-07,2.57794,0.524437
1.8e-07,2.58213,0.523878
1.8e-07,2.58633,0.523319
1.8e-07,2.59054,0.52276
1.8e-07,2.59476,0.522201
1.8e-07,2.59898,0.521642
1.8e-07,2.60322,0.521082
1.8e-07,2.60747,0.520522
1.8e-07,2.61173,0.519962
1.8e-07,2.616,0.519402
1.8e-07,2.62028,0.518842
1.8e-07,2.62457,0.518282
1.8e-07,2.62887,0.517721
1.8e-07,2.63318,0.51716
1.8e-07,2.6375,0.516599
1.8e-07,2.64183,0.516038
1.8e-07,2.64617,0.515477
1.8e-07,2.65052,0.514915
1.8e-07,2.65488,0.514354
1.8e-07,2.65926,0.513792
1.8e-07,2.66364,0.51323
1.8e-07,2.66803,0.512668
1.8e-07,2.67244,0.512105
1.8e-07,2.67685,0.511543
1.8e-07,2.68128,0.51098
1.8e-07,2.68572,0.510417
1.8e-07,2.69017,0.509854
1.8e-07,2.69463,0.509291
1.8e-07,2.6991,0.508728
1.8e-07,2.70358,0.508164
1.8e-07,2.70807,0.5076
1.8e-07,2.71257,0.507037
1.8e-07,2.71709,0.506472
1.8e-07,2.72161,0.505908
1.8e-07,2.72615,0.505344
1.8e-07,2.7307,0.504779
1.8e-07,2.73526,0.504214
1.8e-07,2.73983,0.503649
1.8e-07,2.74441,0.503084
1.8e-07,2.74901,0.502519
1.8e-07,2.75361,0.501953
1.8e-07,2.75823,0.501387
1.8e-07,2.76286,0.500822
1.8e-07,2.7675,0.500255
1.8e-07,2.77215,0.499689
1.8e-07,2.77681,0.499123
1.8e-07,2.78149,0.498556
1.8e-07,2.78617,0.497989
1.8e-07,2.79087,0.497422
1.8e-07,2.79558,0.496855
1.8e-07,2.80031,0.496288
1.8e-07,2.80504,0.49572
1.8e-07,2.80979,0.495152
1.8e-07,2.81455,0.494584
1.8e-07,2.81932,0.494016
1.8e-07,2.8241,0.493448
1.8e-07,2.8289,0.492879
1.8e-07,2.83371,0.492311
1.8e-07,2.83853,0.491742
1.8e-07,2.84336,0.491173
1.8e-07,2.84821,0.490604
1.8e-07,2.85306,0.490034
1.8e-07,2.85793,0.489465
1.8e-07,2.86282,0.488895
1.8e-07,2.86771,0.488325
1.8e-07,2.87262,0.487755
1.8e-07,2.87754,0.487184
1.8e-07,2.88248,0.486614
1.8e-07,2.88742,0.486043
1.8e-07,2.89238,0.485472
1.8e-07,2.89735,0.484901
1.8e-07,2.90234,0.484329
1.8e-07,2.90734,0.483758
1.8e-07,2.91235,0.483186
1.8e-07,2.91738,0.482614
1.8e-07,2.92241,0.482042
1.8e-07,2.92747,0.48147
1.8e-07,2.93253,0.480897
1.8e-07,2.93761,0.480324
1.8e-07,2.9427,0.479752
1.8e-07,2.94781,0.479178
1.8e-07,2.95293,0.478605
1.8e-07,2.95806,0.478032
1.8e-07,2.96321,0.477458
1.8e-07,2.96837,0.476884
1.8e-07,2.97354,0.47631
1.8e-07,2.97873,0.475736
1.8e-07,2.98393,0.475161
1.8e-07,2.98914,0.474587
1.8e-07,2.99437,0.474012
1.8e-07,2.99962,0.473437
1.8e-07,3.00488,0.472861
1.8e-07,3.01015,0.472286
1.8e-07,3.01543,0.47171
1.8e-07,3.02074,0.471134
1.8e-07,3.02605,0.470558
1.8e-07,3.03138,0.469982
1.8e-07,3.03672,0.469405
1.8e-07,3.04208,0.468829
1.8e-07,3.04746,0.468252
1.8e-07,3.05284,0.467675
1.8e-07,3.05825,0.467097
1.8e-07,3.06367,0.46652
1.8e-07,3.0691,0.465942
1.8e-07,3.07455,0.465364
1.8e-07,3.08001,0.464786
1.8e-07,3.08549,0.464208
1.8e-07,3.09098,0.463629
1.8e-07,3.09649,0.463051
1.8e-07,3.10201,0.462472
1.8e-07,3.10755,0.461893
1.8e-07,3.1131,0.461313
1.8e-07,3.11867,0.460734
1.8e-07,3.12426,0.460154
1.8e-07,3.12986,0.459574
1.8e-07,3.13547,0.458994
1.8e-07,3.14111,0.458413
1.8e-07,3.14675,0.457833
1.8e-07,3.15242,0.457252
1.8e-07,3.1581,0.456671
1.8e-07,3.16379,0.45609
1.8e-07,3.16951,0.455508
1.8e-07,3.17523,0.454927
1.8e-07,3.18098,0.454345
1.8e-07,3.18674,0.453763
1.8e-07,3.19252,0.453181
1.8e-07,3.19831,0.452598
1.8e-07,3.20412,0.452015
1.8e-07,3.20995,0.451433
1.8e-07,3.21579,0.450849
1.8e-07,3.22165,0.450266
1.8e-07,3.22753,0.449683
1.8e-07,3.23342,0.449099
1.8e-07,3.23933,0.448515
1.8e-07,3.24526,0.447931
1.8e-07,3.2512,0.447346
1.8e-07,3.25717,0.446762
1.8e-07,3.26315,0.446177
1.8e-07,3.26914,0.445592
1.8e-07,3.27516,0.445006
1.8e-07,3.28119,0.444421
1.8e-07,3.28724,0.443835
1.8e-07,3.2933,0.443249
1.8e-07,3.29939,0.442663
1.8e-07,3.30549,0.442077
1.8e-07,3.31161,0.44149
1.8e-07,3.31775,0.440904
1.8e-07,3.32391,0.440317
1.8e-07,3.33008,0.439729
1.8e-07,3.33628,0.439142
1.8e-07,3.34249,0.438554
1.8e-07,3.34872,0.437966
1.8e-07,3.35496,0.437378
1.8e-07,3.36123,0.43679
1.8e-07,3.36752,0.436202
1.8e-07,3.37382,0.435613
1.8e-07,3.38014,0.435024
1.8e-07,3.38649,0.434435
1.8e-07,3.39285,0.433845
1.8e-07,3.39923,0.433256
1.8e-07,3.40563,0.432666
1.8e-07,3.41204,0.432076
1.8e-07,3.41848,0.431485
1.8e-07,3.42494,0.430895
1.8e-07,3.43142,0.430304
1.8e-07,3.43791,0.429713
1.8e-07,3.44443,0.429122
1.8e-07,3.45096,0.428531
1.8e-07,3.45752,0.427939
1.8e-07,3.4641,0.427347
1.8e-07,3.47069,0.426755
1.8e-07,3.47731,0.426163
1.8e-07,3.48394,0.42557
1.8e-07,3.4906,0.424977
1.8e-07,3.49728,0.424384
1.8e-07,3.50398,0.423791
1.8e-07,3.51069,0.423198
1.8e-07,3.51743,0.422604
1.8e-07,3.52419,0.42201
1.8e-07,3.53097,0.421416
1.8e-07,3.53778,0.420822
1.8e-07,3.5446,0.420227
1.8e-07,3.55144,0.419632
1.8e-07,3.55831,0.419037
1.8e-07,3.5652,0.418442
1.8e-07,3.57211,0.417847
1.8e-07,3.57904,0.417251
1.8e-07,3.58599,0.416655
1.8e-07,3.59296,0.416059
1.8e-07,3.59996,0.415462
1.8e-07,3.60698,0.414866
1.8e-07,3.61402,0.414269
1.8e-07,3.62108,0.413672
1.8e-07,3.62816,0.413075
1.8e-07,3.63527,0.412477
1.8e-07,3.6424,0.411879
1.8e-07,3.64955,0.411281
1.8e-07,3.65673,0.410683
1.8e-07,3.66393,0.410084
1.8e-07,3.67115,0.409486
1.8e-07,3.67839,0.408887
1.8e-07,3.68566,0.408288
1.8e-07,3.69295,0.407688
1.8e-07,3.70027,0.407089
1.8e-07,3.70761,0.406489
1.8e-07,3.71497,0.405889
1.8e-07,3.72235,0.405288
1.8e-07,3.72976,0.404688
1.8e-07,3.7372,0.404087
1.8e-07,3.74466,0.403486
1.8e-07,3.75214,0.402885
1.8e-07,3.75965,0.402283
1.8e-07,3.76718,0.401682
1.8e-07,3.77473,0.40108
1.8e-07,3.78231,0.400477
1.8e-07,3.78992,0.399875
1.8e-07,3.79755,0.399272
1.8e-07,3.80521,0.398669
1.8e-07,3.81289,0.398066
1.8e-07,3.8206,0.397463
1.8e-07,3.82833,0.396859
1.8e-07,3.83609,0.396255
1.8e-07,3.84387,0.395651
1.8e-07,3.85168,0.395047
1.8e-07,3.85952,0.394442
1.8e-07,3.86738,0.393838
1.8e-07,3.87527,0.393233
1.8e-07,3.88318,0.392627
1.8e-07,3.89112,0.392022
1.8e-07,3.89909,0.391416
1.8e-07,3.90708,0.39081
1.8e-07,3.91511,0.390204
1.8e-07,3.92315,0.389597
1.8e-07,3.93123,0.388991
1.8e-07,3.93933,0.388384
1.8e-07,3.94747,0.387777
1.8e-07,3.95562,0.387169
1.8e-07,3.96381,0.386562
1.8e-07,3.97202,0.385954
1.8e-07,3.98027,0.385346
1.8e-07,3.98854,0.384737
1.8e-07,3.99684,0.384129
1.8e-07,4.00516,0.38352
1.8e-07,4.01352,0.382911
1.8e-07,4.02191,0.382301
1.8e-07,4.03032,0.381692
1.8e-07,4.03876,0.381082
1.8e-07,4.04723,0.380472
1.8e-07,4.05574,0.379862
1.8e-07,4.06427,0.379251
1.8e-07,4.07283,0.37864
1.8e-07,4.08142,0.37803
1.8e-07,4.09004,0.377418
1.8e-07,4.09869,0.376807
1.8e-07,4.10737,0.376195
1.8e-07,4.11608,0.375583
1.8e-07,4.12483,0.374971
1.8e-07,4.1336,0.374358
1.8e-07,4.1424,0.373746
1.8e-07,4.15124,0.373133
1.8e-07,4.1601,0.37252
1.8e-07,4.169,0.371906
1.8e-07,4.17793,0.371293
1.8e-07,4.18689,0.370679
1.8e-07,4.19589,0.370065
1.8e-07,4.20491,0.36945
1.8e-07,4.21397,0.368836
1.8e-07,4.22306,0.368221
1.8e-07,4.23218,0.367606
1.8e-07,4.24133,0.36699
1.8e-07,4.25052,0.366375
1.8e-07,4.25974,0.365759
1.8e-07,4.269,0.365143
1.8e-07,4.27829,0.364527
1.8e-07,4.28761,0.36391
1.8e-07,4.29696,0.363293
1.8e-07,4.30635,0.362676
1.8e-07,4.31577,0.362059
1.8e-07,4.32523,0.361442
1.8e-07,4.33472,0.360824
1.8e-07,4.34425,0.360206
1.8e-07,4.35381,0.359588
1.8e-07,4.36341,0.358969
1.8e-07,4.37304,0.358351
1.8e-07,4.38271,0.357732
1.8e-07,4.39241,0.357112
1.8e-07,4.40215,0.356493
1.8e-07,4.41192,0.355873
1.8e-07,4.42173,0.355253
1.8e-07,4.43158,0.354633
1.8e-07,4.44146,0.354013
1.8e-07,4.45139,0.353392
1.8e-07,4.46134,0.352771
1.8e-07,4.47134,0.35215
1.8e-07,4.48137,0.351529
1.8e-07,4.49144,0.350907
1.8e-07,4.50155,0.350286
1.8e-07,4.51169,0.349663
1.8e-07,4.52187,0.349041
1.8e-07,4.5321,0.348419
1.8e-07,4.54236,0.347796
1.8e-07,4.55265,0.347173
1.8e-07,4.56299,0.346549
1.8e-07,4.57337,0.345926
1.8e-07,4.58379,0.345302
1.8e-07,4.59424,0.344678
1.8e-07,4.60474,0.344054
1.8e-07,4.61527,0.34343
1.8e-07,4.62585,0.342805
1.8e-07,4.63647,0.34218
1.8e-07,4.64712,0.341555
1.8e-07,4.65782,0.340929
1.8e-07,4.66856,0.340304
1.8e-07,4.67934,0.339678
1.8e-07,4.69016,0.339052
1.8e-07,4.70103,0.338425
1.8e-07,4.71193,0.337799
1.8e-07,4.72288,0.337172
1.8e-07,4.73387,0.336545
1.8e-07,4.7449,0.335917
1.8e-07,4.75598,0.33529
1.8e-07,4.7671,0.334662
1.8e-07,4.77826,0.334034
1.8e-07,4.78947,0.333406
1.8e-07,4.80072,0.332777
1.8e-07,4.81201,0.332148
1.8e-07,4.82335,0.331519
1.8e-07,4.83473,0.33089
1.8e-07,4.84616,0.330261
1.8e-07,4.85764,0.329631
1.8e-07,4.86915,0.329001
1.8e-07,4.88072,0.328371
1.8e-07,4.89233,0.327741
1.8e-07,4.90398,0.32711
1.8e-07,4.91568,0.326479
1.8e-07,4.92743,0.325848
1.8e-07,4.93923,0.325217
1.8e-07,4.95107,0.324585
1.8e-07,4.96296,0.323954
1.8e-07,4.9749,0.323322
1.8e-07,4.98688,0.322689
1.8e-07,4.99891,0.322057
1.8e-07,5.011,0.321424
1.8e-07,5.02312,0.320791
1.8e-07,5.0353,0.320158
1.8e-07,5.04753,0.319525
1.8e-07,5.05981,0.318891
1.8e-07,5.07214,0.318257
1.8e-07,5.08451,0.317623
1.8e-07,5.09694,0.316989
1.8e-07,5.10942,0.316355
1.8e-07,5.12194,0.31572
1.8e-07,5.13452,0.315085
1.8e-07,5.14715,0.31445
1.8e-07,5.15984,0.313814
1.8e-07,5.17257,0.313179
1.8e-07,5.18536,0.312543
1.8e-07,5.1982,0.311907
1.8e-07,5.21109,0.311271
1.8e-07,5.22403,0.310634
1.8e-07,5.23703,0.309997
1.8e-07,5.25008,0.30936
1.8e-07,5.26318,0.308723
1.8e-07,5.27634,0.308086
1.8e-07,5.28956,0.307448
1.8e-07,5.30283,0.306811
1.8e-07,5.31615,0.306173
1.8e-07,5.32953,0.305534
1.8e-07,5.34296,0.304896
1.8e-07,5.35645,0.304257
1.8e-07,5.37,0.303618
1.8e-07,5.3836,0.302979
1.8e-07,5.39726,0.30234
1.8e-07,5.41098,0.3017
1.8e-07,5.42475,0.301061
1.8e-07,5.43859,0.300421
1.8e-07,5.45248,0.299781
1.8e-07,5.46643,0.29914
1.8e-07,5.48043,0.2985
1.8e-07,5.4945,0.297859
1.8e-07,5.50863,0.297218
1.8e-07,5.52281,0.296577
1.8e-07,5.53706,0.295935
1.8e-07,5.55137,0.295294
1.8e-07,5.56573,0.294652
1.8e-07,5.58016,0.29401
1.8e-07,5.59465,0.293368
1.8e-07,5.6092,0.292725
1.8e-07,5.62381,0.292083
1.8e-07,5.63849,0.29144
1.8e-07,5.65323,0.290797
1.8e-07,5.66803,0.290154
1.8e-07,5.68289,0.289511
1.8e-07,5.69782,0.288867
1.8e-07,5.71281,0.288223
1.8e-07,5.72787,0.287579
1.8e-07,5.74299,0.286935
1.8e-07,5.75817,0.286291
1.8e-07,5.77342,0.285647
1.8e-07,5.78874,0.285002
1.8e-07,5.80412,0.284357
1.8e-07,5.81957,0.283712
1.8e-07,5.83509,0.283067
1.8e-07,5.85067,0.282421
1.8e-07,5.86632,0.281776
1.8e-07,5.88204,0.28113
1.8e-07,5.89782,0.280484
1.8e-07,5.91368,0.279838
1.8e-07,5.9296,0.279192
1.8e-07,5.9456,0.278545
1.8e-07,5.96166,0.277898
1.8e-07,5.97779,0.277252
1.8e-07,5.99399,0.276605
1.8e-07,6.01027,0.275958
1.8e-07,6.02661,0.27531
1.8e-07,6.04303,0.274663
1.8e-07,6.05951,0.274015
1.8e-07,6.07607,0.273367
1.8e-07,6.09271,0.272719
1.8e-07,6.10941,0.272071
1.8e-07,6.12619,0.271423
1.8e-07,6.14304,0.270775
1.8e-07,6.15997,0.270126
1.8e-07,6.17697,0.269477
1.8e-07,6.19404,0.268828
1.8e-07,6.21119,0.268179
1.8e-07,6.22842,0.26753
1.8e-07,6.24572,0.266881
1.8e-07,6.2631,0.266231
1.8e-07,6.28055,0.265582
1.8e-07,6.29809,0.264932
1.8e-07,6.3157,0.264282
1.8e-07,6.33338,0.263632
1.8e-07,6.35115,0.262982
1.8e-07,6.36899,0.262332
1.8e-07,6.38691,0.261681
1.8e-07,6.40492,0.261031
1.8e-07,6.423,0.26038
1.8e-07,6.44116,0.259729
1.8e-07,6.4594,0.259078
1.8e-07,6.47772,0.258427
1.8e-07,6.49613,0.257776
1.8e-07,6.51461,0.257125
1.8e-07,6.53318,0.256474
1.8e-07,6.55183,0.255822
1.8e-07,6.57057,0.255171
1.8e-07,6.58938,0.254519
1.8e-07,6.60828,0.253867
1.8e-07,6.62727,0.253215
1.8e-07,6.64634,0.252563
1.8e-07,6.66549,0.251911
1.8e-07,6.68473,0.251259
1.8e-07,6.70405,0.250607
1.8e-07,6.72346,0.249954
1.8e-07,6.74296,0.249302
1.8e-07,6.76254,0.248649
1.8e-07,6.78221,0.247997
1.8e-07,6.80197,0.247344
1.8e-07,6.82181,0.246691
1.8e-07,6.84175,0.246038
1.8e-07,6.86177,0.245385
1.8e-07,6.88188,0.244732
1.8e-07,6.90208,0.244079
1.8e-07,6.92237,0.243426
1.8e-07,6.94276,0.242773
1.8e-07,6.96323,0.24212
1.8e-07,6.98379,0.241467
1.8e-07,7.00444,0.240813
1.8e-07,7.02519,0.24016
1.8e-07,7.04603,0.239507
1.8e-07,7.06696,0.238853
1.8e-07,7.08798,0.2382
1.8e-07,7.1091,0.237546
1.8e-07,7.13031,0.236892
1.8e-07,7.15161,0.236239
1.8e-07,7.17301,0.235585
1.8e-07,7.1945,0.234932
1.8e-07,7.21609,0.234278
1.8e-07,7.23777,0.233624
1.8e-07,7.25955,0.232971
1.8e-07,7.28143,0.232317
1.8e-07,7.3034,0.231663
1.8e-07,7.32547,0.23101
1.8e-07,7.34763,0.230356
1.8e-07,7.3699,0.229702
1.8e-07,7.39226,0.229049
