L,gm/Id,Vds_sat
1.8e-07,1.18999,0.378849
1.8e-07,1.19128,0.378663
1.8e-07,1.19256,0.378477
1.8e-07,1.19386,0.378291
1.8e-07,1.19515,0.378105
1.8e-07,1.19645,0.377918
1.8e-07,1.19774,0.377732
1.8e-07,1.19904,0.377546
1.8e-07,1.20035,0.37736
1.8e-07,1.20165,0.377173
1.8e-07,1.20296,0.376987
1.8e-07,1.20427,0.376801
1.8e-07,1.20559,0.376614
1.8e-07,1.2069,0.376428
1.8e-07,1.20822,0.376242
1.8e-07,1.20954,0.376055
1.8e-07,1.21086,0.375869
1.8e-07,1.21219,0.375683
1.8e-07,1.21352,0.375496
1.8e-07,1.21485,0.37531
1.8e-07,1.21618,0.375124
1.8e-07,1.21752,0.374937
1.8e-07,1.21886,0.374751
1.8e-07,1.2202,0.374564
1.8e-07,1.22154,0.374378
1.8e-07,1.22289,0.374191
1.8e-07,1.22424,0.374005
1.8e-07,1.22559,0.373818
1.8e-07,1.22694,0.373632
1.8e-07,1.2283,0.373445
1.8e-07,1.22966,0.373259
1.8e-07,1.23102,0.373072
1.8e-07,1.23238,0.372886
1.8e-07,1.23375,0.372699
1.8e-07,1.23512,0.372513
1.8e-07,1.23649,0.372326
1.8e-07,1.23787,0.372139
1.8e-07,1.23925,0.371953
1.8e-07,1.24063,0.371766
1.8e-07,1.24201,0.371579
1.8e-07,1.2434,0.371393
1.8e-07,1.24478,0.371206
1.8e-07,1.24618,0.371019
1.8e-07,1.24757,0.370833
1.8e-07,1.24897,0.370646
1.8e-07,1.25037,0.370459
1.8e-07,1.25177,0.370272
1.8e-07,1.25317,0.370086
1.8e-07,1.25458,0.369899
1.8e-07,1.25599,0.369712
1.8e-07,1.2574,0.369525
1.8e-07,1.25882,0.369338
1.8e-07,1.26024,0.369151
1.8e-07,1.26166,0.368964
1.8e-07,1.26308,0.368777
1.8e-07,1.26451,0.36859
1.8e-07,1.26594,0.368403
1.8e-07,1.26737,0.368217
1.8e-07,1.26881,0.368029
1.8e-07,1.27025,0.367842
1.8e-07,1.27169,0.367655
1.8e-07,1.27313,0.367468
1.8e-07,1.27458,0.367281
1.8e-07,1.27603,0.367094
1.8e-07,1.27748,0.366907
1.8e-07,1.27894,0.36672
1.8e-07,1.2804,0.366533
1.8e-07,1.28186,0.366346
1.8e-07,1.28332,0.366158
1.8e-07,1.28479,0.365971
1.8e-07,1.28626,0.365784
1.8e-07,1.28774,0.365597
1.8e-07,1.28921,0.365409
1.8e-07,1.29069,0.365222
1.8e-07,1.29217,0.365035
1.8e-07,1.29366,0.364847
1.8e-07,1.29515,0.36466
1.8e-07,1.29664,0.364472
1.8e-07,1.29813,0.364285
1.8e-07,1.29963,0.364098
1.8e-07,1.30113,0.36391
1.8e-07,1.30263,0.363723
1.8e-07,1.30414,0.363535
1.8e-07,1.30565,0.363347
1.8e-07,1.30716,0.36316
1.8e-07,1.30867,0.362972
1.8e-07,1.31019,0.362785
1.8e-07,1.31171,0.362597
1.8e-07,1.31324,0.362409
1.8e-07,1.31477,0.362222
1.8e-07,1.3163,0.362034
1.8e-07,1.31783,0.361846
1.8e-07,1.31937,0.361658
1.8e-07,1.32091,0.36147
1.8e-07,1.32245,0.361283
1.8e-07,1.324,0.361095
1.8e-07,1.32555,0.360907
1.8e-07,1.3271,0.360719
1.8e-07,1.32866,0.360531
1.8e-07,1.33022,0.360343
1.8e-07,1.33178,0.360155
1.8e-07,1.33334,0.359967
1.8e-07,1.33491,0.359779
1.8e-07,1.33648,0.359591
1.8e-07,1.33806,0.359403
1.8e-07,1.33964,0.359215
1.8e-07,1.34122,0.359026
1.8e-07,1.34281,0.358838
1.8e-07,1.34439,0.35865
1.8e-07,1.34599,0.358462
1.8e-07,1.34758,0.358273
1.8e-07,1.34918,0.358085
1.8e-07,1.35078,0.357897
1.8e-07,1.35238,0.357708
1.8e-07,1.35399,0.35752
1.8e-07,1.3556,0.357331
1.8e-07,1.35722,0.357143
1.8e-07,1.35884,0.356954
1.8e-07,1.36046,0.356766
1.8e-07,1.36208,0.356577
1.8e-07,1.36371,0.356389
1.8e-07,1.36534,0.3562
1.8e-07,1.36698,0.356011
1.8e-07,1.36862,0.355823
1.8e-07,1.37026,0.355634
1.8e-07,1.37191,0.355445
1.8e-07,1.37356,0.355256
1.8e-07,1.37521,0.355067
1.8e-07,1.37686,0.354879
1.8e-07,1.37852,0.35469
1.8e-07,1.38019,0.354501
1.8e-07,1.38185,0.354312
1.8e-07,1.38352,0.354123
1.8e-07,1.3852,0.353934
1.8e-07,1.38687,0.353745
1.8e-07,1.38855,0.353555
1.8e-07,1.39024,0.353366
1.8e-07,1.39193,0.353177
1.8e-07,1.39362,0.352988
1.8e-07,1.39531,0.352799
1.8e-07,1.39701,0.352609
1.8e-07,1.39871,0.35242
1.8e-07,1.40042,0.35223
1.8e-07,1.40213,0.352041
1.8e-07,1.40384,0.351852
1.8e-07,1.40556,0.351662
1.8e-07,1.40728,0.351473
1.8e-07,1.409,0.351283
1.8e-07,1.41073,0.351093
1.8e-07,1.41246,0.350904
1.8e-07,1.4142,0.350714
1.8e-07,1.41594,0.350524
1.8e-07,1.41768,0.350334
1.8e-07,1.41943,0.350145
1.8e-07,1.42118,0.349955
1.8e-07,1.42293,0.349765
1.8e-07,1.42469,0.349575
1.8e-07,1.42645,0.349385
1.8e-07,1.42822,0.349195
1.8e-07,1.42998,0.349005
1.8e-07,1.43176,0.348815
1.8e-07,1.43353,0.348625
1.8e-07,1.43532,0.348434
1.8e-07,1.4371,0.348244
1.8e-07,1.43889,0.348054
1.8e-07,1.44068,0.347864
1.8e-07,1.44248,0.347673
1.8e-07,1.44428,0.347483
1.8e-07,1.44608,0.347292
1.8e-07,1.44789,0.347102
1.8e-07,1.4497,0.346911
1.8e-07,1.45152,0.346721
1.8e-07,1.45334,0.34653
1.8e-07,1.45516,0.346339
1.8e-07,1.45699,0.346149
1.8e-07,1.45882,0.345958
1.8e-07,1.46066,0.345767
1.8e-07,1.4625,0.345576
1.8e-07,1.46435,0.345385
1.8e-07,1.46619,0.345194
1.8e-07,1.46805,0.345003
1.8e-07,1.4699,0.344812
1.8e-07,1.47176,0.344621
1.8e-07,1.47363,0.34443
1.8e-07,1.4755,0.344239
1.8e-07,1.47737,0.344048
1.8e-07,1.47925,0.343856
1.8e-07,1.48113,0.343665
1.8e-07,1.48302,0.343473
1.8e-07,1.48491,0.343282
1.8e-07,1.4868,0.343091
1.8e-07,1.4887,0.342899
1.8e-07,1.4906,0.342707
1.8e-07,1.49251,0.342516
1.8e-07,1.49442,0.342324
1.8e-07,1.49633,0.342132
1.8e-07,1.49825,0.34194
1.8e-07,1.50018,0.341749
1.8e-07,1.50211,0.341557
1.8e-07,1.50404,0.341365
1.8e-07,1.50598,0.341173
1.8e-07,1.50792,0.340981
1.8e-07,1.50986,0.340788
1.8e-07,1.51181,0.340596
1.8e-07,1.51377,0.340404
1.8e-07,1.51573,0.340212
1.8e-07,1.51769,0.340019
1.8e-07,1.51966,0.339827
1.8e-07,1.52163,0.339635
1.8e-07,1.52361,0.339442
1.8e-07,1.52559,0.33925
1.8e-07,1.52758,0.339057
1.8e-07,1.52957,0.338864
1.8e-07,1.53156,0.338671
1.8e-07,1.53356,0.338479
1.8e-07,1.53557,0.338286
1.8e-07,1.53758,0.338093
1.8e-07,1.53959,0.3379
1.8e-07,1.54161,0.337707
1.8e-07,1.54363,0.337514
1.8e-07,1.54566,0.337321
1.8e-07,1.54769,0.337127
1.8e-07,1.54973,0.336934
1.8e-07,1.55177,0.336741
1.8e-07,1.55381,0.336548
1.8e-07,1.55586,0.336354
1.8e-07,1.55792,0.336161
1.8e-07,1.55998,0.335967
1.8e-07,1.56205,0.335773
1.8e-07,1.56412,0.33558
1.8e-07,1.56619,0.335386
1.8e-07,1.56827,0.335192
1.8e-07,1.57035,0.334998
1.8e-07,1.57244,0.334804
1.8e-07,1.57454,0.33461
1.8e-07,1.57664,0.334416
1.8e-07,1.57874,0.334222
1.8e-07,1.58085,0.334028
1.8e-07,1.58296,0.333834
1.8e-07,1.58508,0.333639
1.8e-07,1.58721,0.333445
1.8e-07,1.58933,0.33325
1.8e-07,1.59147,0.333056
1.8e-07,1.59361,0.332861
1.8e-07,1.59575,0.332667
1.8e-07,1.5979,0.332472
1.8e-07,1.60005,0.332277
1.8e-07,1.60221,0.332082
1.8e-07,1.60438,0.331887
1.8e-07,1.60655,0.331692
1.8e-07,1.60872,0.331497
1.8e-07,1.6109,0.331302
1.8e-07,1.61309,0.331107
1.8e-07,1.61528,0.330912
1.8e-07,1.61747,0.330716
1.8e-07,1.61967,0.330521
1.8e-07,1.62188,0.330325
1.8e-07,1.62409,0.33013
1.8e-07,1.6263,0.329934
1.8e-07,1.62853,0.329739
1.8e-07,1.63075,0.329543
1.8e-07,1.63298,0.329347
1.8e-07,1.63522,0.329151
1.8e-07,1.63747,0.328955
1.8e-07,1.63971,0.328759
1.8e-07,1.64197,0.328563
1.8e-07,1.64423,0.328367
1.8e-07,1.64649,0.32817
1.8e-07,1.64876,0.327974
1.8e-07,1.65104,0.327778
1.8e-07,1.65332,0.327581
1.8e-07,1.6556,0.327384
1.8e-07,1.6579,0.327188
1.8e-07,1.66019,0.326991
1.8e-07,1.6625,0.326794
1.8e-07,1.66481,0.326597
1.8e-07,1.66712,0.3264
1.8e-07,1.66944,0.326203
1.8e-07,1.67177,0.326006
1.8e-07,1.6741,0.325809
1.8e-07,1.67644,0.325612
1.8e-07,1.67878,0.325414
1.8e-07,1.68113,0.325217
1.8e-07,1.68348,0.325019
1.8e-07,1.68584,0.324822
1.8e-07,1.68821,0.324624
1.8e-07,1.69058,0.324426
1.8e-07,1.69296,0.324228
1.8e-07,1.69534,0.324031
1.8e-07,1.69773,0.323832
1.8e-07,1.70013,0.323634
1.8e-07,1.70253,0.323436
1.8e-07,1.70494,0.323238
1.8e-07,1.70735,0.32304
1.8e-07,1.70977,0.322841
1.8e-07,1.7122,0.322643
1.8e-07,1.71463,0.322444
1.8e-07,1.71706,0.322245
1.8e-07,1.71951,0.322047
1.8e-07,1.72196,0.321848
1.8e-07,1.72441,0.321649
1.8e-07,1.72688,0.32145
1.8e-07,1.72934,0.321251
1.8e-07,1.73182,0.321051
1.8e-07,1.7343,0.320852
1.8e-07,1.73678,0.320653
1.8e-07,1.73928,0.320453
1.8e-07,1.74178,0.320254
1.8e-07,1.74428,0.320054
1.8e-07,1.74679,0.319854
1.8e-07,1.74931,0.319654
1.8e-07,1.75184,0.319454
1.8e-07,1.75437,0.319254
1.8e-07,1.75691,0.319054
1.8e-07,1.75945,0.318854
1.8e-07,1.762,0.318654
1.8e-07,1.76456,0.318453
1.8e-07,1.76712,0.318253
1.8e-07,1.76969,0.318052
1.8e-07,1.77227,0.317852
1.8e-07,1.77485,0.317651
1.8e-07,1.77744,0.31745
1.8e-07,1.78004,0.317249
1.8e-07,1.78264,0.317048
1.8e-07,1.78525,0.316847
1.8e-07,1.78786,0.316645
1.8e-07,1.79049,0.316444
1.8e-07,1.79312,0.316243
1.8e-07,1.79575,0.316041
1.8e-07,1.7984,0.315839
1.8e-07,1.80105,0.315638
1.8e-07,1.8037,0.315436
1.8e-07,1.80637,0.315234
1.8e-07,1.80904,0.315032
1.8e-07,1.81172,0.31483
1.8e-07,1.8144,0.314627
1.8e-07,1.81709,0.314425
1.8e-07,1.81979,0.314223
1.8e-07,1.8225,0.31402
1.8e-07,1.82521,0.313817
1.8e-07,1.82793,0.313615
1.8e-07,1.83066,0.313412
1.8e-07,1.83339,0.313209
1.8e-07,1.83613,0.313006
1.8e-07,1.83888,0.312803
1.8e-07,1.84164,0.312599
1.8e-07,1.8444,0.312396
1.8e-07,1.84717,0.312192
1.8e-07,1.84995,0.311989
1.8e-07,1.85273,0.311785
1.8e-07,1.85552,0.311581
1.8e-07,1.85832,0.311377
1.8e-07,1.86113,0.311173
1.8e-07,1.86395,0.310969
1.8e-07,1.86677,0.310765
1.8e-07,1.8696,0.310561
1.8e-07,1.87243,0.310356
1.8e-07,1.87528,0.310151
1.8e-07,1.87813,0.309947
1.8e-07,1.88099,0.309742
1.8e-07,1.88386,0.309537
1.8e-07,1.88673,0.309332
1.8e-07,1.88962,0.309127
1.8e-07,1.89251,0.308922
1.8e-07,1.8954,0.308716
1.8e-07,1.89831,0.308511
1.8e-07,1.90122,0.308305
1.8e-07,1.90415,0.308099
1.8e-07,1.90708,0.307893
1.8e-07,1.91001,0.307687
1.8e-07,1.91296,0.307481
1.8e-07,1.91591,0.307275
1.8e-07,1.91887,0.307069
1.8e-07,1.92184,0.306862
1.8e-07,1.92482,0.306656
1.8e-07,1.92781,0.306449
1.8e-07,1.9308,0.306242
1.8e-07,1.9338,0.306035
1.8e-07,1.93681,0.305828
1.8e-07,1.93983,0.305621
1.8e-07,1.94286,0.305414
1.8e-07,1.94589,0.305207
1.8e-07,1.94894,0.304999
1.8e-07,1.95199,0.304791
1.8e-07,1.95505,0.304584
1.8e-07,1.95812,0.304376
1.8e-07,1.96119,0.304168
1.8e-07,1.96428,0.30396
1.8e-07,1.96737,0.303751
1.8e-07,1.97047,0.303543
1.8e-07,1.97358,0.303334
1.8e-07,1.9767,0.303126
1.8e-07,1.97983,0.302917
1.8e-07,1.98297,0.302708
1.8e-07,1.98611,0.302499
1.8e-07,1.98927,0.30229
1.8e-07,1.99243,0.30208
1.8e-07,1.9956,0.301871
1.8e-07,1.99879,0.301661
1.8e-07,2.00198,0.301452
1.8e-07,2.00517,0.301242
1.8e-07,2.00838,0.301032
1.8e-07,2.0116,0.300822
1.8e-07,2.01482,0.300611
1.8e-07,2.01806,0.300401
1.8e-07,2.0213,0.300191
1.8e-07,2.02456,0.29998
1.8e-07,2.02782,0.299769
1.8e-07,2.03109,0.299558
1.8e-07,2.03437,0.299347
1.8e-07,2.03766,0.299136
1.8e-07,2.04096,0.298925
1.8e-07,2.04427,0.298713
1.8e-07,2.04759,0.298501
1.8e-07,2.05092,0.29829
1.8e-07,2.05425,0.298078
1.8e-07,2.0576,0.297866
1.8e-07,2.06096,0.297654
1.8e-07,2.06432,0.297441
1.8e-07,2.0677,0.297229
1.8e-07,2.07108,0.297016
1.8e-07,2.07448,0.296803
1.8e-07,2.07788,0.29659
1.8e-07,2.0813,0.296377
1.8e-07,2.08472,0.296164
1.8e-07,2.08815,0.295951
1.8e-07,2.0916,0.295737
1.8e-07,2.09505,0.295524
1.8e-07,2.09852,0.29531
1.8e-07,2.10199,0.295096
1.8e-07,2.10548,0.294882
1.8e-07,2.10897,0.294668
1.8e-07,2.11247,0.294453
1.8e-07,2.11599,0.294239
1.8e-07,2.11951,0.294024
1.8e-07,2.12305,0.293809
1.8e-07,2.1266,0.293594
1.8e-07,2.13015,0.293379
1.8e-07,2.13372,0.293164
1.8e-07,2.1373,0.292948
1.8e-07,2.14088,0.292733
1.8e-07,2.14448,0.292517
1.8e-07,2.14809,0.292301
1.8e-07,2.15171,0.292085
1.8e-07,2.15534,0.291869
1.8e-07,2.15898,0.291652
1.8e-07,2.16263,0.291436
1.8e-07,2.16629,0.291219
1.8e-07,2.16997,0.291002
1.8e-07,2.17365,0.290785
1.8e-07,2.17735,0.290568
1.8e-07,2.18105,0.29035
1.8e-07,2.18477,0.290133
1.8e-07,2.1885,0.289915
1.8e-07,2.19224,0.289697
1.8e-07,2.19599,0.289479
1.8e-07,2.19975,0.289261
1.8e-07,2.20353,0.289043
1.8e-07,2.20731,0.288824
1.8e-07,2.21111,0.288605
1.8e-07,2.21491,0.288387
1.8e-07,2.21873,0.288168
1.8e-07,2.22256,0.287948
1.8e-07,2.22641,0.287729
1.8e-07,2.23026,0.287509
1.8e-07,2.23413,0.28729
1.8e-07,2.238,0.28707
1.8e-07,2.24189,0.28685
1.8e-07,2.24579,0.28663
1.8e-07,2.24971,0.286409
1.8e-07,2.25363,0.286189
1.8e-07,2.25757,0.285968
1.8e-07,2.26152,0.285747
1.8e-07,2.26548,0.285526
1.8e-07,2.26945,0.285304
1.8e-07,2.27344,0.285083
1.8e-07,2.27744,0.284861
1.8e-07,2.28145,0.284639
1.8e-07,2.28547,0.284417
1.8e-07,2.2895,0.284195
1.8e-07,2.29355,0.283973
1.8e-07,2.29761,0.28375
1.8e-07,2.30168,0.283528
1.8e-07,2.30577,0.283305
1.8e-07,2.30987,0.283082
1.8e-07,2.31398,0.282858
1.8e-07,2.3181,0.282635
1.8e-07,2.32224,0.282411
1.8e-07,2.32639,0.282187
1.8e-07,2.33055,0.281963
1.8e-07,2.33472,0.281739
1.8e-07,2.33891,0.281515
1.8e-07,2.34311,0.28129
1.8e-07,2.34733,0.281065
1.8e-07,2.35156,0.28084
1.8e-07,2.3558,0.280615
1.8e-07,2.36005,0.28039
1.8e-07,2.36432,0.280164
1.8e-07,2.3686,0.279938
1.8e-07,2.3729,0.279712
1.8e-07,2.37721,0.279486
1.8e-07,2.38153,0.27926
1.8e-07,2.38587,0.279033
1.8e-07,2.39022,0.278806
1.8e-07,2.39458,0.278579
1.8e-07,2.39896,0.278352
1.8e-07,2.40335,0.278125
1.8e-07,2.40776,0.277897
1.8e-07,2.41218,0.27767
1.8e-07,2.41662,0.277442
1.8e-07,2.42107,0.277213
1.8e-07,2.42553,0.276985
1.8e-07,2.43001,0.276756
1.8e-07,2.4345,0.276528
1.8e-07,2.43901,0.276299
1.8e-07,2.44353,0.276069
1.8e-07,2.44807,0.27584
1.8e-07,2.45262,0.27561
1.8e-07,2.45718,0.275381
1.8e-07,2.46176,0.275151
1.8e-07,2.46636,0.27492
1.8e-07,2.47097,0.27469
1.8e-07,2.4756,0.274459
1.8e-07,2.48024,0.274228
1.8e-07,2.48489,0.273997
1.8e-07,2.48956,0.273766
1.8e-07,2.49425,0.273534
1.8e-07,2.49895,0.273303
1.8e-07,2.50367,0.273071
1.8e-07,2.5084,0.272838
1.8e-07,2.51315,0.272606
1.8e-07,2.51792,0.272373
1.8e-07,2.5227,0.27214
1.8e-07,2.5275,0.271907
1.8e-07,2.53231,0.271674
1.8e-07,2.53714,0.271441
1.8e-07,2.54198,0.271207
1.8e-07,2.54684,0.270973
1.8e-07,2.55172,0.270739
1.8e-07,2.55661,0.270504
1.8e-07,2.56152,0.27027
1.8e-07,2.56645,0.270035
1.8e-07,2.57139,0.2698
1.8e-07,2.57635,0.269564
1.8e-07,2.58133,0.269329
1.8e-07,2.58632,0.269093
1.8e-07,2.59133,0.268857
1.8e-07,2.59636,0.26862
1.8e-07,2.6014,0.268384
1.8e-07,2.60646,0.268147
1.8e-07,2.61154,0.26791
1.8e-07,2.61664,0.267673
1.8e-07,2.62175,0.267436
1.8e-07,2.62688,0.267198
1.8e-07,2.63203,0.26696
1.8e-07,2.6372,0.266722
1.8e-07,2.64238,0.266483
1.8e-07,2.64758,0.266245
1.8e-07,2.6528,0.266006
1.8e-07,2.65804,0.265767
1.8e-07,2.66329,0.265527
1.8e-07,2.66857,0.265287
1.8e-07,2.67386,0.265048
1.8e-07,2.67917,0.264807
1.8e-07,2.6845,0.264567
1.8e-07,2.68984,0.264326
1.8e-07,2.69521,0.264085
1.8e-07,2.70059,0.263844
1.8e-07,2.706,0.263603
1.8e-07,2.71142,0.263361
1.8e-07,2.71686,0.263119
1.8e-07,2.72232,0.262877
1.8e-07,2.7278,0.262635
1.8e-07,2.7333,0.262392
1.8e-07,2.73882,0.262149
1.8e-07,2.74435,0.261906
1.8e-07,2.74991,0.261662
1.8e-07,2.75549,0.261419
1.8e-07,2.76108,0.261175
1.8e-07,2.7667,0.26093
1.8e-07,2.77233,0.260686
1.8e-07,2.77799,0.260441
1.8e-07,2.78366,0.260196
1.8e-07,2.78936,0.259951
1.8e-07,2.79508,0.259705
1.8e-07,2.80081,0.259459
1.8e-07,2.80657,0.259213
1.8e-07,2.81235,0.258967
1.8e-07,2.81815,0.25872
1.8e-07,2.82397,0.258473
1.8e-07,2.82981,0.258226
1.8e-07,2.83567,0.257979
1.8e-07,2.84155,0.257731
1.8e-07,2.84746,0.257483
1.8e-07,2.85338,0.257234
1.8e-07,2.85933,0.256986
1.8e-07,2.8653,0.256737
1.8e-07,2.87129,0.256488
1.8e-07,2.8773,0.256238
1.8e-07,2.88333,0.255989
1.8e-07,2.88939,0.255739
1.8e-07,2.89547,0.255488
1.8e-07,2.90157,0.255238
1.8e-07,2.90769,0.254987
1.8e-07,2.91384,0.254736
1.8e-07,2.92001,0.254484
1.8e-07,2.9262,0.254233
1.8e-07,2.93241,0.253981
1.8e-07,2.93865,0.253728
1.8e-07,2.94491,0.253476
1.8e-07,2.95119,0.253223
1.8e-07,2.95749,0.252969
1.8e-07,2.96382,0.252716
1.8e-07,2.97018,0.252462
1.8e-07,2.97655,0.252208
1.8e-07,2.98295,0.251954
1.8e-07,2.98938,0.251699
1.8e-07,2.99582,0.251444
1.8e-07,3.0023,0.251189
1.8e-07,3.00879,0.250933
1.8e-07,3.01531,0.250677
1.8e-07,3.02186,0.250421
1.8e-07,3.02843,0.250164
1.8e-07,3.03503,0.249908
1.8e-07,3.04165,0.24965
1.8e-07,3.04829,0.249393
1.8e-07,3.05496,0.249135
1.8e-07,3.06166,0.248877
1.8e-07,3.06838,0.248619
1.8e-07,3.07512,0.24836
1.8e-07,3.0819,0.248101
1.8e-07,3.08869,0.247842
1.8e-07,3.09552,0.247582
1.8e-07,3.10237,0.247322
1.8e-07,3.10925,0.247062
1.8e-07,3.11615,0.246801
1.8e-07,3.12308,0.24654
1.8e-07,3.13003,0.246279
1.8e-07,3.13702,0.246017
1.8e-07,3.14403,0.245755
1.8e-07,3.15106,0.245493
1.8e-07,3.15813,0.24523
1.8e-07,3.16522,0.244967
1.8e-07,3.17234,0.244704
1.8e-07,3.17949,0.244441
1.8e-07,3.18666,0.244177
1.8e-07,3.19386,0.243912
1.8e-07,3.20109,0.243648
1.8e-07,3.20835,0.243383
1.8e-07,3.21564,0.243118
1.8e-07,3.22296,0.242852
1.8e-07,3.2303,0.242586
1.8e-07,3.23768,0.24232
1.8e-07,3.24508,0.242053
1.8e-07,3.25251,0.241786
1.8e-07,3.25997,0.241519
1.8e-07,3.26746,0.241251
1.8e-07,3.27498,0.240983
1.8e-07,3.28253,0.240715
1.8e-07,3.29011,0.240446
1.8e-07,3.29772,0.240177
1.8e-07,3.30536,0.239908
1.8e-07,3.31304,0.239638
1.8e-07,3.32074,0.239368
1.8e-07,3.32847,0.239097
1.8e-07,3.33623,0.238827
1.8e-07,3.34403,0.238555
1.8e-07,3.35186,0.238284
1.8e-07,3.35971,0.238012
1.8e-07,3.3676,0.23774
1.8e-07,3.37552,0.237467
1.8e-07,3.38348,0.237194
1.8e-07,3.39146,0.236921
1.8e-07,3.39948,0.236647
1.8e-07,3.40753,0.236373
1.8e-07,3.41561,0.236098
1.8e-07,3.42373,0.235823
1.8e-07,3.43188,0.235548
1.8e-07,3.44006,0.235273
1.8e-07,3.44828,0.234997
1.8e-07,3.45653,0.23472
1.8e-07,3.46481,0.234443
1.8e-07,3.47313,0.234166
1.8e-07,3.48148,0.233889
1.8e-07,3.48986,0.233611
1.8e-07,3.49828,0.233333
1.8e-07,3.50674,0.233054
1.8e-07,3.51523,0.232775
1.8e-07,3.52375,0.232496
1.8e-07,3.53232,0.232216
1.8e-07,3.54091,0.231936
1.8e-07,3.54954,0.231655
1.8e-07,3.55821,0.231374
1.8e-07,3.56691,0.231093
1.8e-07,3.57565,0.230811
1.8e-07,3.58443,0.230529
1.8e-07,3.59324,0.230246
1.8e-07,3.60209,0.229963
1.8e-07,3.61098,0.22968
1.8e-07,3.61991,0.229396
1.8e-07,3.62887,0.229112
1.8e-07,3.63787,0.228828
1.8e-07,3.64691,0.228543
1.8e-07,3.65598,0.228257
1.8e-07,3.6651,0.227972
1.8e-07,3.67425,0.227685
1.8e-07,3.68344,0.227399
1.8e-07,3.69267,0.227112
1.8e-07,3.70194,0.226824
1.8e-07,3.71125,0.226537
1.8e-07,3.7206,0.226248
1.8e-07,3.72999,0.22596
1.8e-07,3.73942,0.225671
1.8e-07,3.74889,0.225381
1.8e-07,3.7584,0.225091
1.8e-07,3.76795,0.224801
1.8e-07,3.77755,0.22451
1.8e-07,3.78718,0.224219
1.8e-07,3.79685,0.223927
1.8e-07,3.80657,0.223635
1.8e-07,3.81633,0.223343
1.8e-07,3.82613,0.22305
1.8e-07,3.83598,0.222756
1.8e-07,3.84586,0.222463
1.8e-07,3.85579,0.222168
1.8e-07,3.86576,0.221874
1.8e-07,3.87578,0.221579
1.8e-07,3.88584,0.221283
1.8e-07,3.89594,0.220987
1.8e-07,3.90609,0.220691
1.8e-07,3.91628,0.220394
1.8e-07,3.92652,0.220097
1.8e-07,3.9368,0.219799
1.8e-07,3.94713,0.219501
1.8e-07,3.9575,0.219202
1.8e-07,3.96792,0.218903
1.8e-07,3.97838,0.218604
1.8e-07,3.98889,0.218304
1.8e-07,3.99944,0.218003
1.8e-07,4.01005,0.217702
1.8e-07,4.0207,0.217401
1.8e-07,4.0314,0.217099
1.8e-07,4.04214,0.216797
1.8e-07,4.05293,0.216494
1.8e-07,4.06377,0.216191
1.8e-07,4.07466,0.215888
1.8e-07,4.0856,0.215583
1.8e-07,4.09659,0.215279
1.8e-07,4.10762,0.214974
1.8e-07,4.11871,0.214668
1.8e-07,4.12984,0.214362
1.8e-07,4.14102,0.214056
1.8e-07,4.15226,0.213749
1.8e-07,4.16354,0.213442
1.8e-07,4.17488,0.213134
1.8e-07,4.18627,0.212825
1.8e-07,4.19771,0.212517
1.8e-07,4.2092,0.212207
1.8e-07,4.22074,0.211898
1.8e-07,4.23233,0.211587
1.8e-07,4.24398,0.211277
1.8e-07,4.25568,0.210965
1.8e-07,4.26743,0.210654
1.8e-07,4.27924,0.210341
1.8e-07,4.2911,0.210029
1.8e-07,4.30302,0.209716
1.8e-07,4.31498,0.209402
1.8e-07,4.32701,0.209088
1.8e-07,4.33909,0.208773
1.8e-07,4.35122,0.208458
1.8e-07,4.36341,0.208142
1.8e-07,4.37565,0.207826
1.8e-07,4.38796,0.20751
1.8e-07,4.40031,0.207192
1.8e-07,4.41273,0.206875
1.8e-07,4.4252,0.206557
1.8e-07,4.43773,0.206238
1.8e-07,4.45032,0.205919
1.8e-07,4.46296,0.205599
1.8e-07,4.47567,0.205279
1.8e-07,4.48843,0.204958
1.8e-07,4.50125,0.204637
1.8e-07,4.51413,0.204315
1.8e-07,4.52707,0.203993
1.8e-07,4.54008,0.203671
1.8e-07,4.55314,0.203347
1.8e-07,4.56626,0.203024
1.8e-07,4.57944,0.202699
1.8e-07,4.59269,0.202374
1.8e-07,4.606,0.202049
1.8e-07,4.61936,0.201723
1.8e-07,4.6328,0.201397
1.8e-07,4.64629,0.20107
1.8e-07,4.65985,0.200743
1.8e-07,4.67347,0.200415
1.8e-07,4.68715,0.200086
1.8e-07,4.7009,0.199757
1.8e-07,4.71471,0.199428
1.8e-07,4.72859,0.199098
1.8e-07,4.74254,0.198767
1.8e-07,4.75655,0.198436
1.8e-07,4.77062,0.198104
1.8e-07,4.78476,0.197772
1.8e-07,4.79897,0.197439
1.8e-07,4.81325,0.197106
1.8e-07,4.82759,0.196772
1.8e-07,4.842,0.196438
1.8e-07,4.85648,0.196103
1.8e-07,4.87103,0.195768
1.8e-07,4.88564,0.195432
1.8e-07,4.90033,0.195095
1.8e-07,4.91508,0.194758
1.8e-07,4.92991,0.194421
1.8e-07,4.9448,0.194082
1.8e-07,4.95977,0.193744
1.8e-07,4.9748,0.193404
1.8e-07,4.98991,0.193065
1.8e-07,5.00509,0.192724
1.8e-07,5.02035,0.192383
1.8e-07,5.03567,0.192042
1.8e-07,5.05107,0.1917
1.8e-07,5.06654,0.191357
1.8e-07,5.08209,0.191014
