L,gm/Id,Ai
1.8e-07,1.55786,5.62733
1.8e-07,1.56003,5.63748
1.8e-07,1.5622,5.64764
1.8e-07,1.56438,5.65782
1.8e-07,1.56656,5.668
1.8e-07,1.56875,5.6782
1.8e-07,1.57094,5.68841
1.8e-07,1.57313,5.69863
1.8e-07,1.57532,5.70886
1.8e-07,1.57752,5.7191
1.8e-07,1.57973,5.72936
1.8e-07,1.58193,5.73962
1.8e-07,1.58414,5.7499
1.8e-07,1.58636,5.76019
1.8e-07,1.58857,5.77049
1.8e-07,1.59079,5.7808
1.8e-07,1.59302,5.79112
1.8e-07,1.59524,5.80146
1.8e-07,1.59748,5.8118
1.8e-07,1.59971,5.82216
1.8e-07,1.60195,5.83253
1.8e-07,1.60419,5.84291
1.8e-07,1.60644,5.8533
1.8e-07,1.60869,5.86371
1.8e-07,1.61094,5.87412
1.8e-07,1.61319,5.88455
1.8e-07,1.61545,5.89499
1.8e-07,1.61772,5.90544
1.8e-07,1.61999,5.9159
1.8e-07,1.62226,5.92637
1.8e-07,1.62453,5.93686
1.8e-07,1.62681,5.94735
1.8e-07,1.62909,5.95786
1.8e-07,1.63138,5.96838
1.8e-07,1.63367,5.97891
1.8e-07,1.63596,5.98946
1.8e-07,1.63826,6.00001
1.8e-07,1.64056,6.01058
1.8e-07,1.64287,6.02115
1.8e-07,1.64517,6.03174
1.8e-07,1.64749,6.04234
1.8e-07,1.6498,6.05295
1.8e-07,1.65212,6.06358
1.8e-07,1.65445,6.07421
1.8e-07,1.65677,6.08486
1.8e-07,1.65911,6.09552
1.8e-07,1.66144,6.10619
1.8e-07,1.66378,6.11687
1.8e-07,1.66612,6.12756
1.8e-07,1.66847,6.13827
1.8e-07,1.67082,6.14899
1.8e-07,1.67318,6.15971
1.8e-07,1.67554,6.17045
1.8e-07,1.6779,6.1812
1.8e-07,1.68026,6.19197
1.8e-07,1.68264,6.20274
1.8e-07,1.68501,6.21353
1.8e-07,1.68739,6.22433
1.8e-07,1.68977,6.23514
1.8e-07,1.69216,6.24596
1.8e-07,1.69455,6.25679
1.8e-07,1.69694,6.26764
1.8e-07,1.69934,6.27849
1.8e-07,1.70175,6.28936
1.8e-07,1.70415,6.30024
1.8e-07,1.70656,6.31113
1.8e-07,1.70898,6.32203
1.8e-07,1.7114,6.33295
1.8e-07,1.71382,6.34387
1.8e-07,1.71625,6.35481
1.8e-07,1.71868,6.36576
1.8e-07,1.72112,6.37672
1.8e-07,1.72356,6.3877
1.8e-07,1.726,6.39868
1.8e-07,1.72845,6.40968
1.8e-07,1.7309,6.42069
1.8e-07,1.73336,6.4317
1.8e-07,1.73582,6.44274
1.8e-07,1.73828,6.45378
1.8e-07,1.74075,6.46483
1.8e-07,1.74323,6.4759
1.8e-07,1.7457,6.48698
1.8e-07,1.74819,6.49807
1.8e-07,1.75067,6.50917
1.8e-07,1.75316,6.52028
1.8e-07,1.75566,6.53141
1.8e-07,1.75816,6.54254
1.8e-07,1.76066,6.55369
1.8e-07,1.76317,6.56485
1.8e-07,1.76568,6.57603
1.8e-07,1.7682,6.58721
1.8e-07,1.77072,6.5984
1.8e-07,1.77324,6.60961
1.8e-07,1.77577,6.62083
1.8e-07,1.77831,6.63206
1.8e-07,1.78085,6.6433
1.8e-07,1.78339,6.65456
1.8e-07,1.78594,6.66582
1.8e-07,1.78849,6.6771
1.8e-07,1.79105,6.68839
1.8e-07,1.79361,6.69969
1.8e-07,1.79618,6.711
1.8e-07,1.79875,6.72232
1.8e-07,1.80132,6.73366
1.8e-07,1.8039,6.74501
1.8e-07,1.80648,6.75637
1.8e-07,1.80907,6.76774
1.8e-07,1.81167,6.77912
1.8e-07,1.81426,6.79052
1.8e-07,1.81687,6.80192
1.8e-07,1.81947,6.81334
1.8e-07,1.82208,6.82477
1.8e-07,1.8247,6.83621
1.8e-07,1.82732,6.84766
1.8e-07,1.82995,6.85913
1.8e-07,1.83258,6.87061
1.8e-07,1.83521,6.88209
1.8e-07,1.83785,6.89359
1.8e-07,1.8405,6.90511
1.8e-07,1.84315,6.91663
1.8e-07,1.8458,6.92817
1.8e-07,1.84846,6.93971
1.8e-07,1.85112,6.95127
1.8e-07,1.85379,6.96284
1.8e-07,1.85647,6.97442
1.8e-07,1.85914,6.98602
1.8e-07,1.86183,6.99762
1.8e-07,1.86452,7.00924
1.8e-07,1.86721,7.02087
1.8e-07,1.86991,7.03251
1.8e-07,1.87261,7.04417
1.8e-07,1.87532,7.05583
1.8e-07,1.87803,7.06751
1.8e-07,1.88075,7.07919
1.8e-07,1.88347,7.09089
1.8e-07,1.8862,7.10261
1.8e-07,1.88893,7.11433
1.8e-07,1.89167,7.12606
1.8e-07,1.89441,7.13781
1.8e-07,1.89716,7.14957
1.8e-07,1.89991,7.16134
1.8e-07,1.90267,7.17312
1.8e-07,1.90543,7.18492
1.8e-07,1.9082,7.19672
1.8e-07,1.91097,7.20854
1.8e-07,1.91375,7.22037
1.8e-07,1.91653,7.23221
1.8e-07,1.91932,7.24406
1.8e-07,1.92212,7.25592
1.8e-07,1.92492,7.2678
1.8e-07,1.92772,7.27969
1.8e-07,1.93053,7.29159
1.8e-07,1.93334,7.3035
1.8e-07,1.93616,7.31542
1.8e-07,1.93899,7.32736
1.8e-07,1.94182,7.3393
1.8e-07,1.94466,7.35126
1.8e-07,1.9475,7.36323
1.8e-07,1.95034,7.37521
1.8e-07,1.9532,7.3872
1.8e-07,1.95605,7.39921
1.8e-07,1.95892,7.41122
1.8e-07,1.96178,7.42325
1.8e-07,1.96466,7.43529
1.8e-07,1.96754,7.44734
1.8e-07,1.97042,7.45941
1.8e-07,1.97331,7.47148
1.8e-07,1.97621,7.48357
1.8e-07,1.97911,7.49567
1.8e-07,1.98201,7.50778
1.8e-07,1.98493,7.5199
1.8e-07,1.98784,7.53203
1.8e-07,1.99077,7.54418
1.8e-07,1.9937,7.55634
1.8e-07,1.99663,7.56851
1.8e-07,1.99957,7.58069
1.8e-07,2.00252,7.59288
1.8e-07,2.00547,7.60508
1.8e-07,2.00843,7.6173
1.8e-07,2.01139,7.62952
1.8e-07,2.01436,7.64176
1.8e-07,2.01733,7.65401
1.8e-07,2.02031,7.66628
1.8e-07,2.0233,7.67855
1.8e-07,2.02629,7.69083
1.8e-07,2.02929,7.70313
1.8e-07,2.03229,7.71544
1.8e-07,2.0353,7.72776
1.8e-07,2.03831,7.74009
1.8e-07,2.04134,7.75244
1.8e-07,2.04436,7.76479
1.8e-07,2.0474,7.77716
1.8e-07,2.05043,7.78954
1.8e-07,2.05348,7.80193
1.8e-07,2.05653,7.81433
1.8e-07,2.05959,7.82674
1.8e-07,2.06265,7.83917
1.8e-07,2.06572,7.85161
1.8e-07,2.06879,7.86405
1.8e-07,2.07187,7.87651
1.8e-07,2.07496,7.88899
1.8e-07,2.07805,7.90147
1.8e-07,2.08115,7.91396
1.8e-07,2.08426,7.92647
1.8e-07,2.08737,7.93899
1.8e-07,2.09049,7.95152
1.8e-07,2.09361,7.96406
1.8e-07,2.09674,7.97661
1.8e-07,2.09988,7.98918
1.8e-07,2.10302,8.00175
1.8e-07,2.10617,8.01434
1.8e-07,2.10932,8.02694
1.8e-07,2.11249,8.03955
1.8e-07,2.11565,8.05217
1.8e-07,2.11883,8.0648
1.8e-07,2.12201,8.07745
1.8e-07,2.1252,8.09011
1.8e-07,2.12839,8.10277
1.8e-07,2.13159,8.11545
1.8e-07,2.1348,8.12815
1.8e-07,2.13801,8.14085
1.8e-07,2.14123,8.15356
1.8e-07,2.14446,8.16629
1.8e-07,2.14769,8.17903
1.8e-07,2.15093,8.19177
1.8e-07,2.15417,8.20454
1.8e-07,2.15743,8.21731
1.8e-07,2.16069,8.23009
1.8e-07,2.16395,8.24289
1.8e-07,2.16722,8.25569
1.8e-07,2.1705,8.26851
1.8e-07,2.17379,8.28134
1.8e-07,2.17708,8.29418
1.8e-07,2.18038,8.30703
1.8e-07,2.18369,8.31989
1.8e-07,2.187,8.33277
1.8e-07,2.19032,8.34566
1.8e-07,2.19365,8.35855
1.8e-07,2.19698,8.37146
1.8e-07,2.20032,8.38438
1.8e-07,2.20367,8.39732
1.8e-07,2.20702,8.41026
1.8e-07,2.21039,8.42321
1.8e-07,2.21375,8.43618
1.8e-07,2.21713,8.44916
1.8e-07,2.22051,8.46215
1.8e-07,2.2239,8.47515
1.8e-07,2.2273,8.48816
1.8e-07,2.2307,8.50118
1.8e-07,2.23412,8.51421
1.8e-07,2.23753,8.52726
1.8e-07,2.24096,8.54032
1.8e-07,2.24439,8.55338
1.8e-07,2.24783,8.56646
1.8e-07,2.25128,8.57956
1.8e-07,2.25473,8.59266
1.8e-07,2.2582,8.60577
1.8e-07,2.26167,8.6189
1.8e-07,2.26514,8.63203
1.8e-07,2.26863,8.64518
1.8e-07,2.27212,8.65834
1.8e-07,2.27562,8.67151
1.8e-07,2.27912,8.68469
1.8e-07,2.28264,8.69788
1.8e-07,2.28616,8.71108
1.8e-07,2.28969,8.7243
1.8e-07,2.29322,8.73752
1.8e-07,2.29677,8.75076
1.8e-07,2.30032,8.76401
1.8e-07,2.30388,8.77727
1.8e-07,2.30745,8.79054
1.8e-07,2.31102,8.80382
1.8e-07,2.3146,8.81711
1.8e-07,2.31819,8.83041
1.8e-07,2.32179,8.84373
1.8e-07,2.3254,8.85706
1.8e-07,2.32901,8.87039
1.8e-07,2.33263,8.88374
1.8e-07,2.33626,8.8971
1.8e-07,2.3399,8.91047
1.8e-07,2.34355,8.92385
1.8e-07,2.3472,8.93724
1.8e-07,2.35086,8.95065
1.8e-07,2.35453,8.96406
1.8e-07,2.35821,8.97749
1.8e-07,2.36189,8.99092
1.8e-07,2.36559,9.00437
1.8e-07,2.36929,9.01783
1.8e-07,2.373,9.0313
1.8e-07,2.37672,9.04478
1.8e-07,2.38044,9.05827
1.8e-07,2.38418,9.07177
1.8e-07,2.38792,9.08529
1.8e-07,2.39167,9.09881
1.8e-07,2.39543,9.11235
1.8e-07,2.3992,9.12589
1.8e-07,2.40298,9.13945
1.8e-07,2.40676,9.15302
1.8e-07,2.41055,9.1666
1.8e-07,2.41436,9.18019
1.8e-07,2.41817,9.19379
1.8e-07,2.42199,9.2074
1.8e-07,2.42581,9.22102
1.8e-07,2.42965,9.23465
1.8e-07,2.43349,9.2483
1.8e-07,2.43735,9.26195
1.8e-07,2.44121,9.27562
1.8e-07,2.44508,9.28929
1.8e-07,2.44896,9.30298
1.8e-07,2.45285,9.31668
1.8e-07,2.45675,9.33039
1.8e-07,2.46065,9.3441
1.8e-07,2.46457,9.35783
1.8e-07,2.46849,9.37157
1.8e-07,2.47243,9.38533
1.8e-07,2.47637,9.39909
1.8e-07,2.48032,9.41286
1.8e-07,2.48428,9.42664
1.8e-07,2.48825,9.44044
1.8e-07,2.49223,9.45424
1.8e-07,2.49621,9.46806
1.8e-07,2.50021,9.48188
1.8e-07,2.50422,9.49572
1.8e-07,2.50823,9.50956
1.8e-07,2.51226,9.52342
1.8e-07,2.51629,9.53729
1.8e-07,2.52033,9.55117
1.8e-07,2.52439,9.56505
1.8e-07,2.52845,9.57895
1.8e-07,2.53252,9.59286
1.8e-07,2.5366,9.60678
1.8e-07,2.54069,9.62071
1.8e-07,2.54479,9.63465
1.8e-07,2.5489,9.64861
1.8e-07,2.55302,9.66257
1.8e-07,2.55715,9.67654
1.8e-07,2.56129,9.69052
1.8e-07,2.56544,9.70451
1.8e-07,2.5696,9.71852
1.8e-07,2.57377,9.73253
1.8e-07,2.57794,9.74655
1.8e-07,2.58213,9.76059
1.8e-07,2.58633,9.77463
1.8e-07,2.59054,9.78869
1.8e-07,2.59476,9.80275
1.8e-07,2.59898,9.81683
1.8e-07,2.60322,9.83091
1.8e-07,2.60747,9.84501
1.8e-07,2.61173,9.85911
1.8e-07,2.616,9.87323
1.8e-07,2.62028,9.88735
1.8e-07,2.62457,9.90149
1.8e-07,2.62887,9.91564
1.8e-07,2.63318,9.92979
1.8e-07,2.6375,9.94396
1.8e-07,2.64183,9.95813
1.8e-07,2.64617,9.97232
1.8e-07,2.65052,9.98652
1.8e-07,2.65488,10.0007
1.8e-07,2.65926,10.0149
1.8e-07,2.66364,10.0292
1.8e-07,2.66803,10.0434
1.8e-07,2.67244,10.0576
1.8e-07,2.67685,10.0719
1.8e-07,2.68128,10.0862
1.8e-07,2.68572,10.1004
1.8e-07,2.69017,10.1147
1.8e-07,2.69463,10.129
1.8e-07,2.6991,10.1433
1.8e-07,2.70358,10.1576
1.8e-07,2.70807,10.172
1.8e-07,2.71257,10.1863
1.8e-07,2.71709,10.2007
1.8e-07,2.72161,10.215
1.8e-07,2.72615,10.2294
1.8e-07,2.7307,10.2437
1.8e-07,2.73526,10.2581
1.8e-07,2.73983,10.2725
1.8e-07,2.74441,10.2869
1.8e-07,2.74901,10.3013
1.8e-07,2.75361,10.3158
1.8e-07,2.75823,10.3302
1.8e-07,2.76286,10.3446
1.8e-07,2.7675,10.3591
1.8e-07,2.77215,10.3735
1.8e-07,2.77681,10.388
1.8e-07,2.78149,10.4025
1.8e-07,2.78617,10.417
1.8e-07,2.79087,10.4315
1.8e-07,2.79558,10.446
1.8e-07,2.80031,10.4605
1.8e-07,2.80504,10.475
1.8e-07,2.80979,10.4896
1.8e-07,2.81455,10.5041
1.8e-07,2.81932,10.5186
1.8e-07,2.8241,10.5332
1.8e-07,2.8289,10.5478
1.8e-07,2.83371,10.5624
1.8e-07,2.83853,10.577
1.8e-07,2.84336,10.5916
1.8e-07,2.84821,10.6062
1.8e-07,2.85306,10.6208
1.8e-07,2.85793,10.6354
1.8e-07,2.86282,10.65
1.8e-07,2.86771,10.6647
1.8e-07,2.87262,10.6793
1.8e-07,2.87754,10.694
1.8e-07,2.88248,10.7087
1.8e-07,2.88742,10.7234
1.8e-07,2.89238,10.7381
1.8e-07,2.89735,10.7528
1.8e-07,2.90234,10.7675
1.8e-07,2.90734,10.7822
1.8e-07,2.91235,10.7969
1.8e-07,2.91738,10.8116
1.8e-07,2.92241,10.8264
1.8e-07,2.92747,10.8411
1.8e-07,2.93253,10.8559
1.8e-07,2.93761,10.8707
1.8e-07,2.9427,10.8854
1.8e-07,2.94781,10.9002
1.8e-07,2.95293,10.915
1.8e-07,2.95806,10.9298
1.8e-07,2.96321,10.9446
1.8e-07,2.96837,10.9595
1.8e-07,2.97354,10.9743
1.8e-07,2.97873,10.9891
1.8e-07,2.98393,11.004
1.8e-07,2.98914,11.0188
1.8e-07,2.99437,11.0337
1.8e-07,2.99962,11.0486
1.8e-07,3.00488,11.0635
1.8e-07,3.01015,11.0783
1.8e-07,3.01543,11.0932
1.8e-07,3.02074,11.1081
1.8e-07,3.02605,11.1231
1.8e-07,3.03138,11.138
1.8e-07,3.03672,11.1529
1.8e-07,3.04208,11.1678
1.8e-07,3.04746,11.1828
1.8e-07,3.05284,11.1978
1.8e-07,3.05825,11.2127
1.8e-07,3.06367,11.2277
1.8e-07,3.0691,11.2427
1.8e-07,3.07455,11.2577
1.8e-07,3.08001,11.2726
1.8e-07,3.08549,11.2877
1.8e-07,3.09098,11.3027
1.8e-07,3.09649,11.3177
1.8e-07,3.10201,11.3327
1.8e-07,3.10755,11.3477
1.8e-07,3.1131,11.3628
1.8e-07,3.11867,11.3778
1.8e-07,3.12426,11.3929
1.8e-07,3.12986,11.408
1.8e-07,3.13547,11.423
1.8e-07,3.14111,11.4381
1.8e-07,3.14675,11.4532
1.8e-07,3.15242,11.4683
1.8e-07,3.1581,11.4834
1.8e-07,3.16379,11.4985
1.8e-07,3.16951,11.5136
1.8e-07,3.17523,11.5288
1.8e-07,3.18098,11.5439
1.8e-07,3.18674,11.559
1.8e-07,3.19252,11.5742
1.8e-07,3.19831,11.5893
1.8e-07,3.20412,11.6045
1.8e-07,3.20995,11.6197
1.8e-07,3.21579,11.6349
1.8e-07,3.22165,11.65
1.8e-07,3.22753,11.6652
1.8e-07,3.23342,11.6804
1.8e-07,3.23933,11.6956
1.8e-07,3.24526,11.7109
1.8e-07,3.2512,11.7261
1.8e-07,3.25717,11.7413
1.8e-07,3.26315,11.7565
1.8e-07,3.26914,11.7718
1.8e-07,3.27516,11.787
1.8e-07,3.28119,11.8023
1.8e-07,3.28724,11.8176
1.8e-07,3.2933,11.8328
1.8e-07,3.29939,11.8481
1.8e-07,3.30549,11.8634
1.8e-07,3.31161,11.8787
1.8e-07,3.31775,11.894
1.8e-07,3.32391,11.9093
1.8e-07,3.33008,11.9246
1.8e-07,3.33628,11.9399
1.8e-07,3.34249,11.9552
1.8e-07,3.34872,11.9706
1.8e-07,3.35496,11.9859
1.8e-07,3.36123,12.0012
1.8e-07,3.36752,12.0166
1.8e-07,3.37382,12.0319
1.8e-07,3.38014,12.0473
1.8e-07,3.38649,12.0627
1.8e-07,3.39285,12.078
1.8e-07,3.39923,12.0934
1.8e-07,3.40563,12.1088
1.8e-07,3.41204,12.1242
1.8e-07,3.41848,12.1396
1.8e-07,3.42494,12.155
1.8e-07,3.43142,12.1704
1.8e-07,3.43791,12.1858
1.8e-07,3.44443,12.2012
1.8e-07,3.45096,12.2167
1.8e-07,3.45752,12.2321
1.8e-07,3.4641,12.2476
1.8e-07,3.47069,12.263
1.8e-07,3.47731,12.2784
1.8e-07,3.48394,12.2939
1.8e-07,3.4906,12.3094
1.8e-07,3.49728,12.3248
1.8e-07,3.50398,12.3403
1.8e-07,3.51069,12.3558
1.8e-07,3.51743,12.3713
1.8e-07,3.52419,12.3868
1.8e-07,3.53097,12.4023
1.8e-07,3.53778,12.4178
1.8e-07,3.5446,12.4333
1.8e-07,3.55144,12.4488
1.8e-07,3.55831,12.4643
1.8e-07,3.5652,12.4798
1.8e-07,3.57211,12.4954
1.8e-07,3.57904,12.5109
1.8e-07,3.58599,12.5264
1.8e-07,3.59296,12.542
1.8e-07,3.59996,12.5575
1.8e-07,3.60698,12.5731
1.8e-07,3.61402,12.5886
1.8e-07,3.62108,12.6042
1.8e-07,3.62816,12.6198
1.8e-07,3.63527,12.6353
1.8e-07,3.6424,12.6509
1.8e-07,3.64955,12.6665
1.8e-07,3.65673,12.6821
1.8e-07,3.66393,12.6977
1.8e-07,3.67115,12.7133
1.8e-07,3.67839,12.7289
1.8e-07,3.68566,12.7445
1.8e-07,3.69295,12.7601
1.8e-07,3.70027,12.7757
1.8e-07,3.70761,12.7913
1.8e-07,3.71497,12.8069
1.8e-07,3.72235,12.8225
1.8e-07,3.72976,12.8382
1.8e-07,3.7372,12.8538
1.8e-07,3.74466,12.8695
1.8e-07,3.75214,12.8851
1.8e-07,3.75965,12.9007
1.8e-07,3.76718,12.9164
1.8e-07,3.77473,12.932
1.8e-07,3.78231,12.9477
1.8e-07,3.78992,12.9634
1.8e-07,3.79755,12.979
1.8e-07,3.80521,12.9947
1.8e-07,3.81289,13.0104
1.8e-07,3.8206,13.026
1.8e-07,3.82833,13.0417
1.8e-07,3.83609,13.0574
1.8e-07,3.84387,13.0731
1.8e-07,3.85168,13.0888
1.8e-07,3.85952,13.1045
1.8e-07,3.86738,13.1202
1.8e-07,3.87527,13.1359
1.8e-07,3.88318,13.1516
1.8e-07,3.89112,13.1673
1.8e-07,3.89909,13.183
1.8e-07,3.90708,13.1987
1.8e-07,3.91511,13.2144
1.8e-07,3.92315,13.2301
1.8e-07,3.93123,13.2459
1.8e-07,3.93933,13.2616
1.8e-07,3.94747,13.2773
1.8e-07,3.95562,13.293
1.8e-07,3.96381,13.3088
1.8e-07,3.97202,13.3245
1.8e-07,3.98027,13.3402
1.8e-07,3.98854,13.356
1.8e-07,3.99684,13.3717
1.8e-07,4.00516,13.3875
1.8e-07,4.01352,13.4032
1.8e-07,4.02191,13.419
1.8e-07,4.03032,13.4347
1.8e-07,4.03876,13.4505
1.8e-07,4.04723,13.4662
1.8e-07,4.05574,13.482
1.8e-07,4.06427,13.4977
1.8e-07,4.07283,13.5135
1.8e-07,4.08142,13.5292
1.8e-07,4.09004,13.545
1.8e-07,4.09869,13.5608
1.8e-07,4.10737,13.5765
1.8e-07,4.11608,13.5923
1.8e-07,4.12483,13.6081
1.8e-07,4.1336,13.6239
1.8e-07,4.1424,13.6396
1.8e-07,4.15124,13.6554
1.8e-07,4.1601,13.6712
1.8e-07,4.169,13.6869
1.8e-07,4.17793,13.7027
1.8e-07,4.18689,13.7185
1.8e-07,4.19589,13.7343
1.8e-07,4.20491,13.7501
1.8e-07,4.21397,13.7658
1.8e-07,4.22306,13.7816
1.8e-07,4.23218,13.7974
1.8e-07,4.24133,13.8132
1.8e-07,4.25052,13.829
1.8e-07,4.25974,13.8448
1.8e-07,4.269,13.8606
1.8e-07,4.27829,13.8763
1.8e-07,4.28761,13.8921
1.8e-07,4.29696,13.9079
1.8e-07,4.30635,13.9237
1.8e-07,4.31577,13.9395
1.8e-07,4.32523,13.9553
1.8e-07,4.33472,13.9711
1.8e-07,4.34425,13.9868
1.8e-07,4.35381,14.0026
1.8e-07,4.36341,14.0184
1.8e-07,4.37304,14.0342
1.8e-07,4.38271,14.05
1.8e-07,4.39241,14.0658
1.8e-07,4.40215,14.0816
1.8e-07,4.41192,14.0973
1.8e-07,4.42173,14.1131
1.8e-07,4.43158,14.1289
1.8e-07,4.44146,14.1447
1.8e-07,4.45139,14.1605
1.8e-07,4.46134,14.1763
1.8e-07,4.47134,14.192
1.8e-07,4.48137,14.2078
1.8e-07,4.49144,14.2236
1.8e-07,4.50155,14.2394
1.8e-07,4.51169,14.2551
1.8e-07,4.52187,14.2709
1.8e-07,4.5321,14.2867
1.8e-07,4.54236,14.3025
1.8e-07,4.55265,14.3182
1.8e-07,4.56299,14.334
1.8e-07,4.57337,14.3498
1.8e-07,4.58379,14.3655
1.8e-07,4.59424,14.3813
1.8e-07,4.60474,14.397
1.8e-07,4.61527,14.4128
1.8e-07,4.62585,14.4286
1.8e-07,4.63647,14.4443
1.8e-07,4.64712,14.4601
1.8e-07,4.65782,14.4758
1.8e-07,4.66856,14.4916
1.8e-07,4.67934,14.5073
1.8e-07,4.69016,14.523
1.8e-07,4.70103,14.5388
1.8e-07,4.71193,14.5545
1.8e-07,4.72288,14.5702
1.8e-07,4.73387,14.586
1.8e-07,4.7449,14.6017
1.8e-07,4.75598,14.6174
1.8e-07,4.7671,14.6331
1.8e-07,4.77826,14.6489
1.8e-07,4.78947,14.6646
1.8e-07,4.80072,14.6803
1.8e-07,4.81201,14.696
1.8e-07,4.82335,14.7117
1.8e-07,4.83473,14.7274
1.8e-07,4.84616,14.7431
1.8e-07,4.85764,14.7588
1.8e-07,4.86915,14.7745
1.8e-07,4.88072,14.7901
1.8e-07,4.89233,14.8058
1.8e-07,4.90398,14.8215
1.8e-07,4.91568,14.8372
1.8e-07,4.92743,14.8528
1.8e-07,4.93923,14.8685
1.8e-07,4.95107,14.8841
1.8e-07,4.96296,14.8998
1.8e-07,4.9749,14.9154
1.8e-07,4.98688,14.9311
1.8e-07,4.99891,14.9467
1.8e-07,5.011,14.9623
1.8e-07,5.02312,14.978
1.8e-07,5.0353,14.9936
1.8e-07,5.04753,15.0092
1.8e-07,5.05981,15.0248
1.8e-07,5.07214,15.0404
1.8e-07,5.08451,15.056
1.8e-07,5.09694,15.0716
1.8e-07,5.10942,15.0872
1.8e-07,5.12194,15.1028
1.8e-07,5.13452,15.1183
1.8e-07,5.14715,15.1339
1.8e-07,5.15984,15.1495
1.8e-07,5.17257,15.165
1.8e-07,5.18536,15.1806
1.8e-07,5.1982,15.1961
1.8e-07,5.21109,15.2116
1.8e-07,5.22403,15.2272
1.8e-07,5.23703,15.2427
1.8e-07,5.25008,15.2582
1.8e-07,5.26318,15.2737
1.8e-07,5.27634,15.2892
1.8e-07,5.28956,15.3047
1.8e-07,5.30283,15.3202
1.8e-07,5.31615,15.3357
1.8e-07,5.32953,15.3511
1.8e-07,5.34296,15.3666
1.8e-07,5.35645,15.382
1.8e-07,5.37,15.3975
1.8e-07,5.3836,15.4129
1.8e-07,5.39726,15.4283
1.8e-07,5.41098,15.4438
1.8e-07,5.42475,15.4592
1.8e-07,5.43859,15.4746
1.8e-07,5.45248,15.49
1.8e-07,5.46643,15.5053
1.8e-07,5.48043,15.5207
1.8e-07,5.4945,15.5361
1.8e-07,5.50863,15.5514
1.8e-07,5.52281,15.5668
1.8e-07,5.53706,15.5821
1.8e-07,5.55137,15.5974
1.8e-07,5.56573,15.6128
1.8e-07,5.58016,15.6281
1.8e-07,5.59465,15.6434
1.8e-07,5.6092,15.6586
1.8e-07,5.62381,15.6739
1.8e-07,5.63849,15.6892
1.8e-07,5.65323,15.7044
1.8e-07,5.66803,15.7197
1.8e-07,5.68289,15.7349
1.8e-07,5.69782,15.7501
1.8e-07,5.71281,15.7653
1.8e-07,5.72787,15.7805
1.8e-07,5.74299,15.7957
1.8e-07,5.75817,15.8109
1.8e-07,5.77342,15.8261
1.8e-07,5.78874,15.8412
1.8e-07,5.80412,15.8564
1.8e-07,5.81957,15.8715
1.8e-07,5.83509,15.8866
1.8e-07,5.85067,15.9017
1.8e-07,5.86632,15.9168
1.8e-07,5.88204,15.9319
1.8e-07,5.89782,15.947
1.8e-07,5.91368,15.962
1.8e-07,5.9296,15.9771
1.8e-07,5.9456,15.9921
1.8e-07,5.96166,16.0071
1.8e-07,5.97779,16.0221
1.8e-07,5.99399,16.0371
1.8e-07,6.01027,16.052
1.8e-07,6.02661,16.067
1.8e-07,6.04303,16.082
1.8e-07,6.05951,16.0969
1.8e-07,6.07607,16.1118
1.8e-07,6.09271,16.1267
1.8e-07,6.10941,16.1416
1.8e-07,6.12619,16.1565
1.8e-07,6.14304,16.1713
1.8e-07,6.15997,16.1862
1.8e-07,6.17697,16.201
1.8e-07,6.19404,16.2158
1.8e-07,6.21119,16.2306
1.8e-07,6.22842,16.2454
1.8e-07,6.24572,16.2601
1.8e-07,6.2631,16.2749
1.8e-07,6.28055,16.2896
1.8e-07,6.29809,16.3043
1.8e-07,6.3157,16.319
1.8e-07,6.33338,16.3337
1.8e-07,6.35115,16.3483
1.8e-07,6.36899,16.363
1.8e-07,6.38691,16.3776
1.8e-07,6.40492,16.3922
1.8e-07,6.423,16.4068
1.8e-07,6.44116,16.4214
1.8e-07,6.4594,16.436
1.8e-07,6.47772,16.4505
1.8e-07,6.49613,16.465
1.8e-07,6.51461,16.4795
1.8e-07,6.53318,16.494
1.8e-07,6.55183,16.5085
1.8e-07,6.57057,16.5229
1.8e-07,6.58938,16.5373
1.8e-07,6.60828,16.5517
1.8e-07,6.62727,16.5661
1.8e-07,6.64634,16.5805
1.8e-07,6.66549,16.5948
1.8e-07,6.68473,16.6092
1.8e-07,6.70405,16.6235
1.8e-07,6.72346,16.6378
1.8e-07,6.74296,16.652
1.8e-07,6.76254,16.6663
1.8e-07,6.78221,16.6805
1.8e-07,6.80197,16.6947
1.8e-07,6.82181,16.7089
1.8e-07,6.84175,16.723
1.8e-07,6.86177,16.7371
1.8e-07,6.88188,16.7513
1.8e-07,6.90208,16.7653
1.8e-07,6.92237,16.7794
1.8e-07,6.94276,16.7935
1.8e-07,6.96323,16.8075
1.8e-07,6.98379,16.8215
1.8e-07,7.00444,16.8355
1.8e-07,7.02519,16.8494
1.8e-07,7.04603,16.8633
1.8e-07,7.06696,16.8772
1.8e-07,7.08798,16.8911
1.8e-07,7.1091,16.905
1.8e-07,7.13031,16.9188
1.8e-07,7.15161,16.9326
1.8e-07,7.17301,16.9464
1.8e-07,7.1945,16.9601
1.8e-07,7.21609,16.9739
1.8e-07,7.23777,16.9876
1.8e-07,7.25955,17.0012
1.8e-07,7.28143,17.0149
1.8e-07,7.3034,17.0285
1.8e-07,7.32547,17.0421
1.8e-07,7.34763,17.0557
1.8e-07,7.3699,17.0692
1.8e-07,7.39226,17.0827
