L,gm/Id,Ai
1.8e-07,1.14645,10.0809
1.8e-07,1.14766,10.0892
1.8e-07,1.14886,10.0975
1.8e-07,1.15007,10.1058
1.8e-07,1.15129,10.1142
1.8e-07,1.1525,10.1225
1.8e-07,1.15372,10.1309
1.8e-07,1.15493,10.1392
1.8e-07,1.15616,10.1476
1.8e-07,1.15738,10.156
1.8e-07,1.1586,10.1644
1.8e-07,1.15983,10.1728
1.8e-07,1.16106,10.1811
1.8e-07,1.16229,10.1896
1.8e-07,1.16353,10.198
1.8e-07,1.16477,10.2064
1.8e-07,1.166,10.2148
1.8e-07,1.16725,10.2232
1.8e-07,1.16849,10.2317
1.8e-07,1.16974,10.2401
1.8e-07,1.17098,10.2486
1.8e-07,1.17223,10.2571
1.8e-07,1.17349,10.2655
1.8e-07,1.17474,10.274
1.8e-07,1.176,10.2825
1.8e-07,1.17726,10.291
1.8e-07,1.17852,10.2995
1.8e-07,1.17979,10.308
1.8e-07,1.18105,10.3165
1.8e-07,1.18232,10.325
1.8e-07,1.1836,10.3336
1.8e-07,1.18487,10.3421
1.8e-07,1.18615,10.3507
1.8e-07,1.18742,10.3592
1.8e-07,1.18871,10.3678
1.8e-07,1.18999,10.3764
1.8e-07,1.19128,10.3849
1.8e-07,1.19256,10.3935
1.8e-07,1.19386,10.4021
1.8e-07,1.19515,10.4107
1.8e-07,1.19645,10.4193
1.8e-07,1.19774,10.4279
1.8e-07,1.19904,10.4366
1.8e-07,1.20035,10.4452
1.8e-07,1.20165,10.4538
1.8e-07,1.20296,10.4625
1.8e-07,1.20427,10.4711
1.8e-07,1.20559,10.4798
1.8e-07,1.2069,10.4885
1.8e-07,1.20822,10.4971
1.8e-07,1.20954,10.5058
1.8e-07,1.21086,10.5145
1.8e-07,1.21219,10.5232
1.8e-07,1.21352,10.5319
1.8e-07,1.21485,10.5406
1.8e-07,1.21618,10.5494
1.8e-07,1.21752,10.5581
1.8e-07,1.21886,10.5668
1.8e-07,1.2202,10.5756
1.8e-07,1.22154,10.5843
1.8e-07,1.22289,10.5931
1.8e-07,1.22424,10.6019
1.8e-07,1.22559,10.6106
1.8e-07,1.22694,10.6194
1.8e-07,1.2283,10.6282
1.8e-07,1.22966,10.637
1.8e-07,1.23102,10.6458
1.8e-07,1.23238,10.6547
1.8e-07,1.23375,10.6635
1.8e-07,1.23512,10.6723
1.8e-07,1.23649,10.6812
1.8e-07,1.23787,10.69
1.8e-07,1.23925,10.6989
1.8e-07,1.24063,10.7077
1.8e-07,1.24201,10.7166
1.8e-07,1.2434,10.7255
1.8e-07,1.24478,10.7344
1.8e-07,1.24618,10.7433
1.8e-07,1.24757,10.7522
1.8e-07,1.24897,10.7611
1.8e-07,1.25037,10.77
1.8e-07,1.25177,10.779
1.8e-07,1.25317,10.7879
1.8e-07,1.25458,10.7969
1.8e-07,1.25599,10.8058
1.8e-07,1.2574,10.8148
1.8e-07,1.25882,10.8238
1.8e-07,1.26024,10.8327
1.8e-07,1.26166,10.8417
1.8e-07,1.26308,10.8507
1.8e-07,1.26451,10.8597
1.8e-07,1.26594,10.8687
1.8e-07,1.26737,10.8778
1.8e-07,1.26881,10.8868
1.8e-07,1.27025,10.8958
1.8e-07,1.27169,10.9049
1.8e-07,1.27313,10.9139
1.8e-07,1.27458,10.923
1.8e-07,1.27603,10.9321
1.8e-07,1.27748,10.9411
1.8e-07,1.27894,10.9502
1.8e-07,1.2804,10.9593
1.8e-07,1.28186,10.9684
1.8e-07,1.28332,10.9776
1.8e-07,1.28479,10.9867
1.8e-07,1.28626,10.9958
1.8e-07,1.28774,11.0049
1.8e-07,1.28921,11.0141
1.8e-07,1.29069,11.0233
1.8e-07,1.29217,11.0324
1.8e-07,1.29366,11.0416
1.8e-07,1.29515,11.0508
1.8e-07,1.29664,11.06
1.8e-07,1.29813,11.0692
1.8e-07,1.29963,11.0784
1.8e-07,1.30113,11.0876
1.8e-07,1.30263,11.0968
1.8e-07,1.30414,11.106
1.8e-07,1.30565,11.1153
1.8e-07,1.30716,11.1245
1.8e-07,1.30867,11.1338
1.8e-07,1.31019,11.1431
1.8e-07,1.31171,11.1523
1.8e-07,1.31324,11.1616
1.8e-07,1.31477,11.1709
1.8e-07,1.3163,11.1802
1.8e-07,1.31783,11.1895
1.8e-07,1.31937,11.1989
1.8e-07,1.32091,11.2082
1.8e-07,1.32245,11.2175
1.8e-07,1.324,11.2269
1.8e-07,1.32555,11.2362
1.8e-07,1.3271,11.2456
1.8e-07,1.32866,11.255
1.8e-07,1.33022,11.2643
1.8e-07,1.33178,11.2737
1.8e-07,1.33334,11.2831
1.8e-07,1.33491,11.2925
1.8e-07,1.33648,11.302
1.8e-07,1.33806,11.3114
1.8e-07,1.33964,11.3208
1.8e-07,1.34122,11.3303
1.8e-07,1.34281,11.3397
1.8e-07,1.34439,11.3492
1.8e-07,1.34599,11.3586
1.8e-07,1.34758,11.3681
1.8e-07,1.34918,11.3776
1.8e-07,1.35078,11.3871
1.8e-07,1.35238,11.3966
1.8e-07,1.35399,11.4061
1.8e-07,1.3556,11.4157
1.8e-07,1.35722,11.4252
1.8e-07,1.35884,11.4347
1.8e-07,1.36046,11.4443
1.8e-07,1.36208,11.4538
1.8e-07,1.36371,11.4634
1.8e-07,1.36534,11.473
1.8e-07,1.36698,11.4826
1.8e-07,1.36862,11.4922
1.8e-07,1.37026,11.5018
1.8e-07,1.37191,11.5114
1.8e-07,1.37356,11.521
1.8e-07,1.37521,11.5307
1.8e-07,1.37686,11.5403
1.8e-07,1.37852,11.55
1.8e-07,1.38019,11.5596
1.8e-07,1.38185,11.5693
1.8e-07,1.38352,11.579
1.8e-07,1.3852,11.5887
1.8e-07,1.38687,11.5984
1.8e-07,1.38855,11.6081
1.8e-07,1.39024,11.6178
1.8e-07,1.39193,11.6275
1.8e-07,1.39362,11.6373
1.8e-07,1.39531,11.647
1.8e-07,1.39701,11.6568
1.8e-07,1.39871,11.6665
1.8e-07,1.40042,11.6763
1.8e-07,1.40213,11.6861
1.8e-07,1.40384,11.6959
1.8e-07,1.40556,11.7057
1.8e-07,1.40728,11.7155
1.8e-07,1.409,11.7253
1.8e-07,1.41073,11.7352
1.8e-07,1.41246,11.745
1.8e-07,1.4142,11.7548
1.8e-07,1.41594,11.7647
1.8e-07,1.41768,11.7746
1.8e-07,1.41943,11.7845
1.8e-07,1.42118,11.7943
1.8e-07,1.42293,11.8042
1.8e-07,1.42469,11.8142
1.8e-07,1.42645,11.8241
1.8e-07,1.42822,11.834
1.8e-07,1.42998,11.8439
1.8e-07,1.43176,11.8539
1.8e-07,1.43353,11.8638
1.8e-07,1.43532,11.8738
1.8e-07,1.4371,11.8838
1.8e-07,1.43889,11.8938
1.8e-07,1.44068,11.9038
1.8e-07,1.44248,11.9138
1.8e-07,1.44428,11.9238
1.8e-07,1.44608,11.9338
1.8e-07,1.44789,11.9439
1.8e-07,1.4497,11.9539
1.8e-07,1.45152,11.964
1.8e-07,1.45334,11.974
1.8e-07,1.45516,11.9841
1.8e-07,1.45699,11.9942
1.8e-07,1.45882,12.0043
1.8e-07,1.46066,12.0144
1.8e-07,1.4625,12.0245
1.8e-07,1.46435,12.0346
1.8e-07,1.46619,12.0448
1.8e-07,1.46805,12.0549
1.8e-07,1.4699,12.0651
1.8e-07,1.47176,12.0752
1.8e-07,1.47363,12.0854
1.8e-07,1.4755,12.0956
1.8e-07,1.47737,12.1058
1.8e-07,1.47925,12.116
1.8e-07,1.48113,12.1262
1.8e-07,1.48302,12.1365
1.8e-07,1.48491,12.1467
1.8e-07,1.4868,12.1569
1.8e-07,1.4887,12.1672
1.8e-07,1.4906,12.1775
1.8e-07,1.49251,12.1877
1.8e-07,1.49442,12.198
1.8e-07,1.49633,12.2083
1.8e-07,1.49825,12.2186
1.8e-07,1.50018,12.229
1.8e-07,1.50211,12.2393
1.8e-07,1.50404,12.2496
1.8e-07,1.50598,12.26
1.8e-07,1.50792,12.2704
1.8e-07,1.50986,12.2807
1.8e-07,1.51181,12.2911
1.8e-07,1.51377,12.3015
1.8e-07,1.51573,12.3119
1.8e-07,1.51769,12.3223
1.8e-07,1.51966,12.3327
1.8e-07,1.52163,12.3432
1.8e-07,1.52361,12.3536
1.8e-07,1.52559,12.3641
1.8e-07,1.52758,12.3746
1.8e-07,1.52957,12.385
1.8e-07,1.53156,12.3955
1.8e-07,1.53356,12.406
1.8e-07,1.53557,12.4165
1.8e-07,1.53758,12.427
1.8e-07,1.53959,12.4376
1.8e-07,1.54161,12.4481
1.8e-07,1.54363,12.4587
1.8e-07,1.54566,12.4692
1.8e-07,1.54769,12.4798
1.8e-07,1.54973,12.4904
1.8e-07,1.55177,12.501
1.8e-07,1.55381,12.5116
1.8e-07,1.55586,12.5222
1.8e-07,1.55792,12.5328
1.8e-07,1.55998,12.5435
1.8e-07,1.56205,12.5541
1.8e-07,1.56412,12.5648
1.8e-07,1.56619,12.5755
1.8e-07,1.56827,12.5862
1.8e-07,1.57035,12.5969
1.8e-07,1.57244,12.6076
1.8e-07,1.57454,12.6183
1.8e-07,1.57664,12.629
1.8e-07,1.57874,12.6397
1.8e-07,1.58085,12.6505
1.8e-07,1.58296,12.6613
1.8e-07,1.58508,12.672
1.8e-07,1.58721,12.6828
1.8e-07,1.58933,12.6936
1.8e-07,1.59147,12.7044
1.8e-07,1.59361,12.7152
1.8e-07,1.59575,12.7261
1.8e-07,1.5979,12.7369
1.8e-07,1.60005,12.7477
1.8e-07,1.60221,12.7586
1.8e-07,1.60438,12.7695
1.8e-07,1.60655,12.7804
1.8e-07,1.60872,12.7913
1.8e-07,1.6109,12.8022
1.8e-07,1.61309,12.8131
1.8e-07,1.61528,12.824
1.8e-07,1.61747,12.835
1.8e-07,1.61967,12.8459
1.8e-07,1.62188,12.8569
1.8e-07,1.62409,12.8679
1.8e-07,1.6263,12.8788
1.8e-07,1.62853,12.8898
1.8e-07,1.63075,12.9009
1.8e-07,1.63298,12.9119
1.8e-07,1.63522,12.9229
1.8e-07,1.63747,12.934
1.8e-07,1.63971,12.945
1.8e-07,1.64197,12.9561
1.8e-07,1.64423,12.9672
1.8e-07,1.64649,12.9783
1.8e-07,1.64876,12.9894
1.8e-07,1.65104,13.0005
1.8e-07,1.65332,13.0116
1.8e-07,1.6556,13.0227
1.8e-07,1.6579,13.0339
1.8e-07,1.66019,13.0451
1.8e-07,1.6625,13.0562
1.8e-07,1.66481,13.0674
1.8e-07,1.66712,13.0786
1.8e-07,1.66944,13.0898
1.8e-07,1.67177,13.1011
1.8e-07,1.6741,13.1123
1.8e-07,1.67644,13.1235
1.8e-07,1.67878,13.1348
1.8e-07,1.68113,13.1461
1.8e-07,1.68348,13.1574
1.8e-07,1.68584,13.1687
1.8e-07,1.68821,13.18
1.8e-07,1.69058,13.1913
1.8e-07,1.69296,13.2026
1.8e-07,1.69534,13.214
1.8e-07,1.69773,13.2253
1.8e-07,1.70013,13.2367
1.8e-07,1.70253,13.2481
1.8e-07,1.70494,13.2595
1.8e-07,1.70735,13.2709
1.8e-07,1.70977,13.2823
1.8e-07,1.7122,13.2937
1.8e-07,1.71463,13.3052
1.8e-07,1.71706,13.3166
1.8e-07,1.71951,13.3281
1.8e-07,1.72196,13.3396
1.8e-07,1.72441,13.3511
1.8e-07,1.72688,13.3626
1.8e-07,1.72934,13.3741
1.8e-07,1.73182,13.3856
1.8e-07,1.7343,13.3971
1.8e-07,1.73678,13.4087
1.8e-07,1.73928,13.4203
1.8e-07,1.74178,13.4318
1.8e-07,1.74428,13.4434
1.8e-07,1.74679,13.455
1.8e-07,1.74931,13.4667
1.8e-07,1.75184,13.4783
1.8e-07,1.75437,13.4899
1.8e-07,1.75691,13.5016
1.8e-07,1.75945,13.5133
1.8e-07,1.762,13.525
1.8e-07,1.76456,13.5366
1.8e-07,1.76712,13.5484
1.8e-07,1.76969,13.5601
1.8e-07,1.77227,13.5718
1.8e-07,1.77485,13.5836
1.8e-07,1.77744,13.5953
1.8e-07,1.78004,13.6071
1.8e-07,1.78264,13.6189
1.8e-07,1.78525,13.6307
1.8e-07,1.78786,13.6425
1.8e-07,1.79049,13.6543
1.8e-07,1.79312,13.6662
1.8e-07,1.79575,13.678
1.8e-07,1.7984,13.6899
1.8e-07,1.80105,13.7017
1.8e-07,1.8037,13.7136
1.8e-07,1.80637,13.7255
1.8e-07,1.80904,13.7375
1.8e-07,1.81172,13.7494
1.8e-07,1.8144,13.7613
1.8e-07,1.81709,13.7733
1.8e-07,1.81979,13.7853
1.8e-07,1.8225,13.7973
1.8e-07,1.82521,13.8093
1.8e-07,1.82793,13.8213
1.8e-07,1.83066,13.8333
1.8e-07,1.83339,13.8453
1.8e-07,1.83613,13.8574
1.8e-07,1.83888,13.8694
1.8e-07,1.84164,13.8815
1.8e-07,1.8444,13.8936
1.8e-07,1.84717,13.9057
1.8e-07,1.84995,13.9179
1.8e-07,1.85273,13.93
1.8e-07,1.85552,13.9421
1.8e-07,1.85832,13.9543
1.8e-07,1.86113,13.9665
1.8e-07,1.86395,13.9787
1.8e-07,1.86677,13.9909
1.8e-07,1.8696,14.0031
1.8e-07,1.87243,14.0153
1.8e-07,1.87528,14.0276
1.8e-07,1.87813,14.0398
1.8e-07,1.88099,14.0521
1.8e-07,1.88386,14.0644
1.8e-07,1.88673,14.0767
1.8e-07,1.88962,14.089
1.8e-07,1.89251,14.1013
1.8e-07,1.8954,14.1137
1.8e-07,1.89831,14.126
1.8e-07,1.90122,14.1384
1.8e-07,1.90415,14.1508
1.8e-07,1.90708,14.1632
1.8e-07,1.91001,14.1756
1.8e-07,1.91296,14.188
1.8e-07,1.91591,14.2005
1.8e-07,1.91887,14.2129
1.8e-07,1.92184,14.2254
1.8e-07,1.92482,14.2379
1.8e-07,1.92781,14.2504
1.8e-07,1.9308,14.2629
1.8e-07,1.9338,14.2755
1.8e-07,1.93681,14.288
1.8e-07,1.93983,14.3006
1.8e-07,1.94286,14.3131
1.8e-07,1.94589,14.3257
1.8e-07,1.94894,14.3383
1.8e-07,1.95199,14.3509
1.8e-07,1.95505,14.3636
1.8e-07,1.95812,14.3762
1.8e-07,1.96119,14.3889
1.8e-07,1.96428,14.4016
1.8e-07,1.96737,14.4143
1.8e-07,1.97047,14.427
1.8e-07,1.97358,14.4397
1.8e-07,1.9767,14.4524
1.8e-07,1.97983,14.4652
1.8e-07,1.98297,14.478
1.8e-07,1.98611,14.4907
1.8e-07,1.98927,14.5035
1.8e-07,1.99243,14.5164
1.8e-07,1.9956,14.5292
1.8e-07,1.99879,14.542
1.8e-07,2.00198,14.5549
1.8e-07,2.00517,14.5678
1.8e-07,2.00838,14.5807
1.8e-07,2.0116,14.5936
1.8e-07,2.01482,14.6065
1.8e-07,2.01806,14.6194
1.8e-07,2.0213,14.6324
1.8e-07,2.02456,14.6453
1.8e-07,2.02782,14.6583
1.8e-07,2.03109,14.6713
1.8e-07,2.03437,14.6843
1.8e-07,2.03766,14.6974
1.8e-07,2.04096,14.7104
1.8e-07,2.04427,14.7235
1.8e-07,2.04759,14.7365
1.8e-07,2.05092,14.7496
1.8e-07,2.05425,14.7627
1.8e-07,2.0576,14.7759
1.8e-07,2.06096,14.789
1.8e-07,2.06432,14.8022
1.8e-07,2.0677,14.8153
1.8e-07,2.07108,14.8285
1.8e-07,2.07448,14.8417
1.8e-07,2.07788,14.855
1.8e-07,2.0813,14.8682
1.8e-07,2.08472,14.8814
1.8e-07,2.08815,14.8947
1.8e-07,2.0916,14.908
1.8e-07,2.09505,14.9213
1.8e-07,2.09852,14.9346
1.8e-07,2.10199,14.948
1.8e-07,2.10548,14.9613
1.8e-07,2.10897,14.9747
1.8e-07,2.11247,14.9881
1.8e-07,2.11599,15.0015
1.8e-07,2.11951,15.0149
1.8e-07,2.12305,15.0283
1.8e-07,2.1266,15.0418
1.8e-07,2.13015,15.0552
1.8e-07,2.13372,15.0687
1.8e-07,2.1373,15.0822
1.8e-07,2.14088,15.0957
1.8e-07,2.14448,15.1093
1.8e-07,2.14809,15.1228
1.8e-07,2.15171,15.1364
1.8e-07,2.15534,15.15
1.8e-07,2.15898,15.1636
1.8e-07,2.16263,15.1772
1.8e-07,2.16629,15.1908
1.8e-07,2.16997,15.2045
1.8e-07,2.17365,15.2181
1.8e-07,2.17735,15.2318
1.8e-07,2.18105,15.2455
1.8e-07,2.18477,15.2592
1.8e-07,2.1885,15.273
1.8e-07,2.19224,15.2867
1.8e-07,2.19599,15.3005
1.8e-07,2.19975,15.3143
1.8e-07,2.20353,15.3281
1.8e-07,2.20731,15.3419
1.8e-07,2.21111,15.3558
1.8e-07,2.21491,15.3696
1.8e-07,2.21873,15.3835
1.8e-07,2.22256,15.3974
1.8e-07,2.22641,15.4113
1.8e-07,2.23026,15.4252
1.8e-07,2.23413,15.4392
1.8e-07,2.238,15.4532
1.8e-07,2.24189,15.4671
1.8e-07,2.24579,15.4812
1.8e-07,2.24971,15.4952
1.8e-07,2.25363,15.5092
1.8e-07,2.25757,15.5233
1.8e-07,2.26152,15.5373
1.8e-07,2.26548,15.5514
1.8e-07,2.26945,15.5655
1.8e-07,2.27344,15.5797
1.8e-07,2.27744,15.5938
1.8e-07,2.28145,15.608
1.8e-07,2.28547,15.6222
1.8e-07,2.2895,15.6364
1.8e-07,2.29355,15.6506
1.8e-07,2.29761,15.6648
1.8e-07,2.30168,15.6791
1.8e-07,2.30577,15.6934
1.8e-07,2.30987,15.7077
1.8e-07,2.31398,15.722
1.8e-07,2.3181,15.7363
1.8e-07,2.32224,15.7507
1.8e-07,2.32639,15.765
1.8e-07,2.33055,15.7794
1.8e-07,2.33472,15.7938
1.8e-07,2.33891,15.8083
1.8e-07,2.34311,15.8227
1.8e-07,2.34733,15.8372
1.8e-07,2.35156,15.8517
1.8e-07,2.3558,15.8662
1.8e-07,2.36005,15.8807
1.8e-07,2.36432,15.8952
1.8e-07,2.3686,15.9098
1.8e-07,2.3729,15.9244
1.8e-07,2.37721,15.939
1.8e-07,2.38153,15.9536
1.8e-07,2.38587,15.9682
1.8e-07,2.39022,15.9829
1.8e-07,2.39458,15.9976
1.8e-07,2.39896,16.0123
1.8e-07,2.40335,16.027
1.8e-07,2.40776,16.0417
1.8e-07,2.41218,16.0565
1.8e-07,2.41662,16.0713
1.8e-07,2.42107,16.0861
1.8e-07,2.42553,16.1009
1.8e-07,2.43001,16.1157
1.8e-07,2.4345,16.1306
1.8e-07,2.43901,16.1455
1.8e-07,2.44353,16.1604
1.8e-07,2.44807,16.1753
1.8e-07,2.45262,16.1902
1.8e-07,2.45718,16.2052
1.8e-07,2.46176,16.2202
1.8e-07,2.46636,16.2352
1.8e-07,2.47097,16.2502
1.8e-07,2.4756,16.2652
1.8e-07,2.48024,16.2803
1.8e-07,2.48489,16.2954
1.8e-07,2.48956,16.3105
1.8e-07,2.49425,16.3256
1.8e-07,2.49895,16.3407
1.8e-07,2.50367,16.3559
1.8e-07,2.5084,16.3711
1.8e-07,2.51315,16.3863
1.8e-07,2.51792,16.4015
1.8e-07,2.5227,16.4168
1.8e-07,2.5275,16.4321
1.8e-07,2.53231,16.4473
1.8e-07,2.53714,16.4627
1.8e-07,2.54198,16.478
1.8e-07,2.54684,16.4934
1.8e-07,2.55172,16.5087
1.8e-07,2.55661,16.5241
1.8e-07,2.56152,16.5396
1.8e-07,2.56645,16.555
1.8e-07,2.57139,16.5705
1.8e-07,2.57635,16.586
1.8e-07,2.58133,16.6015
1.8e-07,2.58632,16.617
1.8e-07,2.59133,16.6326
1.8e-07,2.59636,16.6481
1.8e-07,2.6014,16.6637
1.8e-07,2.60646,16.6793
1.8e-07,2.61154,16.695
1.8e-07,2.61664,16.7106
1.8e-07,2.62175,16.7263
1.8e-07,2.62688,16.742
1.8e-07,2.63203,16.7578
1.8e-07,2.6372,16.7735
1.8e-07,2.64238,16.7893
1.8e-07,2.64758,16.8051
1.8e-07,2.6528,16.8209
1.8e-07,2.65804,16.8368
1.8e-07,2.66329,16.8526
1.8e-07,2.66857,16.8685
1.8e-07,2.67386,16.8844
1.8e-07,2.67917,16.9004
1.8e-07,2.6845,16.9163
1.8e-07,2.68984,16.9323
1.8e-07,2.69521,16.9483
1.8e-07,2.70059,16.9644
1.8e-07,2.706,16.9804
1.8e-07,2.71142,16.9965
1.8e-07,2.71686,17.0126
1.8e-07,2.72232,17.0287
1.8e-07,2.7278,17.0449
1.8e-07,2.7333,17.061
1.8e-07,2.73882,17.0772
1.8e-07,2.74435,17.0934
1.8e-07,2.74991,17.1097
1.8e-07,2.75549,17.1259
1.8e-07,2.76108,17.1422
1.8e-07,2.7667,17.1585
1.8e-07,2.77233,17.1749
1.8e-07,2.77799,17.1912
1.8e-07,2.78366,17.2076
1.8e-07,2.78936,17.224
1.8e-07,2.79508,17.2405
1.8e-07,2.80081,17.2569
1.8e-07,2.80657,17.2734
1.8e-07,2.81235,17.2899
1.8e-07,2.81815,17.3065
1.8e-07,2.82397,17.323
1.8e-07,2.82981,17.3396
1.8e-07,2.83567,17.3562
1.8e-07,2.84155,17.3728
1.8e-07,2.84746,17.3895
1.8e-07,2.85338,17.4062
1.8e-07,2.85933,17.4229
1.8e-07,2.8653,17.4396
1.8e-07,2.87129,17.4564
1.8e-07,2.8773,17.4732
1.8e-07,2.88333,17.49
1.8e-07,2.88939,17.5068
1.8e-07,2.89547,17.5237
1.8e-07,2.90157,17.5406
1.8e-07,2.90769,17.5575
1.8e-07,2.91384,17.5744
1.8e-07,2.92001,17.5914
1.8e-07,2.9262,17.6084
1.8e-07,2.93241,17.6254
1.8e-07,2.93865,17.6424
1.8e-07,2.94491,17.6595
1.8e-07,2.95119,17.6766
1.8e-07,2.95749,17.6937
1.8e-07,2.96382,17.7109
1.8e-07,2.97018,17.728
1.8e-07,2.97655,17.7452
1.8e-07,2.98295,17.7625
1.8e-07,2.98938,17.7797
1.8e-07,2.99582,17.797
1.8e-07,3.0023,17.8143
1.8e-07,3.00879,17.8317
1.8e-07,3.01531,17.849
1.8e-07,3.02186,17.8664
1.8e-07,3.02843,17.8838
1.8e-07,3.03503,17.9013
1.8e-07,3.04165,17.9187
1.8e-07,3.04829,17.9362
1.8e-07,3.05496,17.9538
1.8e-07,3.06166,17.9713
1.8e-07,3.06838,17.9889
1.8e-07,3.07512,18.0065
1.8e-07,3.0819,18.0241
1.8e-07,3.08869,18.0418
1.8e-07,3.09552,18.0595
1.8e-07,3.10237,18.0772
1.8e-07,3.10925,18.095
1.8e-07,3.11615,18.1127
1.8e-07,3.12308,18.1306
1.8e-07,3.13003,18.1484
1.8e-07,3.13702,18.1662
1.8e-07,3.14403,18.1841
1.8e-07,3.15106,18.2021
1.8e-07,3.15813,18.22
1.8e-07,3.16522,18.238
1.8e-07,3.17234,18.256
1.8e-07,3.17949,18.274
1.8e-07,3.18666,18.2921
1.8e-07,3.19386,18.3102
1.8e-07,3.20109,18.3283
1.8e-07,3.20835,18.3464
1.8e-07,3.21564,18.3646
1.8e-07,3.22296,18.3828
1.8e-07,3.2303,18.4011
1.8e-07,3.23768,18.4193
1.8e-07,3.24508,18.4376
1.8e-07,3.25251,18.456
1.8e-07,3.25997,18.4743
1.8e-07,3.26746,18.4927
1.8e-07,3.27498,18.5111
1.8e-07,3.28253,18.5296
1.8e-07,3.29011,18.548
1.8e-07,3.29772,18.5666
1.8e-07,3.30536,18.5851
1.8e-07,3.31304,18.6037
1.8e-07,3.32074,18.6223
1.8e-07,3.32847,18.6409
1.8e-07,3.33623,18.6595
1.8e-07,3.34403,18.6782
1.8e-07,3.35186,18.6969
1.8e-07,3.35971,18.7157
1.8e-07,3.3676,18.7345
1.8e-07,3.37552,18.7533
1.8e-07,3.38348,18.7721
1.8e-07,3.39146,18.791
1.8e-07,3.39948,18.8099
1.8e-07,3.40753,18.8289
1.8e-07,3.41561,18.8478
1.8e-07,3.42373,18.8668
1.8e-07,3.43188,18.8858
1.8e-07,3.44006,18.9049
1.8e-07,3.44828,18.924
1.8e-07,3.45653,18.9431
1.8e-07,3.46481,18.9623
1.8e-07,3.47313,18.9815
1.8e-07,3.48148,19.0007
1.8e-07,3.48986,19.0199
1.8e-07,3.49828,19.0392
1.8e-07,3.50674,19.0585
1.8e-07,3.51523,19.0779
1.8e-07,3.52375,19.0973
1.8e-07,3.53232,19.1167
1.8e-07,3.54091,19.1361
1.8e-07,3.54954,19.1556
1.8e-07,3.55821,19.1751
1.8e-07,3.56691,19.1947
1.8e-07,3.57565,19.2142
1.8e-07,3.58443,19.2338
1.8e-07,3.59324,19.2535
1.8e-07,3.60209,19.2732
1.8e-07,3.61098,19.2929
1.8e-07,3.61991,19.3126
1.8e-07,3.62887,19.3324
1.8e-07,3.63787,19.3522
1.8e-07,3.64691,19.372
1.8e-07,3.65598,19.3919
1.8e-07,3.6651,19.4118
1.8e-07,3.67425,19.4317
1.8e-07,3.68344,19.4517
1.8e-07,3.69267,19.4717
1.8e-07,3.70194,19.4917
1.8e-07,3.71125,19.5118
1.8e-07,3.7206,19.5319
1.8e-07,3.72999,19.5521
1.8e-07,3.73942,19.5722
1.8e-07,3.74889,19.5924
1.8e-07,3.7584,19.6127
1.8e-07,3.76795,19.633
1.8e-07,3.77755,19.6533
1.8e-07,3.78718,19.6736
1.8e-07,3.79685,19.694
1.8e-07,3.80657,19.7144
1.8e-07,3.81633,19.7348
1.8e-07,3.82613,19.7553
1.8e-07,3.83598,19.7758
1.8e-07,3.84586,19.7964
1.8e-07,3.85579,19.817
1.8e-07,3.86576,19.8376
1.8e-07,3.87578,19.8582
1.8e-07,3.88584,19.8789
1.8e-07,3.89594,19.8996
1.8e-07,3.90609,19.9204
1.8e-07,3.91628,19.9412
1.8e-07,3.92652,19.962
1.8e-07,3.9368,19.9828
1.8e-07,3.94713,20.0037
1.8e-07,3.9575,20.0247
1.8e-07,3.96792,20.0456
1.8e-07,3.97838,20.0666
1.8e-07,3.98889,20.0877
1.8e-07,3.99944,20.1087
1.8e-07,4.01005,20.1298
1.8e-07,4.0207,20.151
1.8e-07,4.0314,20.1721
1.8e-07,4.04214,20.1933
1.8e-07,4.05293,20.2146
1.8e-07,4.06377,20.2359
1.8e-07,4.07466,20.2572
1.8e-07,4.0856,20.2785
1.8e-07,4.09659,20.2999
1.8e-07,4.10762,20.3213
1.8e-07,4.11871,20.3428
1.8e-07,4.12984,20.3642
1.8e-07,4.14102,20.3858
1.8e-07,4.15226,20.4073
1.8e-07,4.16354,20.4289
1.8e-07,4.17488,20.4505
1.8e-07,4.18627,20.4722
1.8e-07,4.19771,20.4939
1.8e-07,4.2092,20.5156
1.8e-07,4.22074,20.5374
1.8e-07,4.23233,20.5592
1.8e-07,4.24398,20.581
1.8e-07,4.25568,20.6029
1.8e-07,4.26743,20.6248
1.8e-07,4.27924,20.6467
1.8e-07,4.2911,20.6687
1.8e-07,4.30302,20.6907
1.8e-07,4.31498,20.7128
1.8e-07,4.32701,20.7349
1.8e-07,4.33909,20.757
1.8e-07,4.35122,20.7791
1.8e-07,4.36341,20.8013
1.8e-07,4.37565,20.8235
1.8e-07,4.38796,20.8458
1.8e-07,4.40031,20.8681
1.8e-07,4.41273,20.8904
1.8e-07,4.4252,20.9128
1.8e-07,4.43773,20.9352
1.8e-07,4.45032,20.9576
1.8e-07,4.46296,20.98
1.8e-07,4.47567,21.0025
1.8e-07,4.48843,21.0251
1.8e-07,4.50125,21.0476
1.8e-07,4.51413,21.0702
1.8e-07,4.52707,21.0929
1.8e-07,4.54008,21.1155
1.8e-07,4.55314,21.1382
1.8e-07,4.56626,21.161
1.8e-07,4.57944,21.1837
1.8e-07,4.59269,21.2065
1.8e-07,4.606,21.2294
1.8e-07,4.61936,21.2522
1.8e-07,4.6328,21.2751
1.8e-07,4.64629,21.2981
