L,Id/W,gm/Id
1.8e-07,386.654,1.22966
1.8e-07,386.226,1.23102
1.8e-07,385.798,1.23238
1.8e-07,385.37,1.23375
1.8e-07,384.941,1.23512
1.8e-07,384.513,1.23649
1.8e-07,384.085,1.23787
1.8e-07,383.657,1.23925
1.8e-07,383.229,1.24063
1.8e-07,382.801,1.24201
1.8e-07,382.373,1.2434
1.8e-07,381.945,1.24478
1.8e-07,381.517,1.24618
1.8e-07,381.088,1.24757
1.8e-07,380.66,1.24897
1.8e-07,380.232,1.25037
1.8e-07,379.804,1.25177
1.8e-07,379.376,1.25317
1.8e-07,378.948,1.25458
1.8e-07,378.52,1.25599
1.8e-07,378.092,1.2574
1.8e-07,377.664,1.25882
1.8e-07,377.236,1.26024
1.8e-07,376.808,1.26166
1.8e-07,376.379,1.26308
1.8e-07,375.951,1.26451
1.8e-07,375.523,1.26594
1.8e-07,375.095,1.26737
1.8e-07,374.667,1.26881
1.8e-07,374.239,1.27025
1.8e-07,373.811,1.27169
1.8e-07,373.383,1.27313
1.8e-07,372.955,1.27458
1.8e-07,372.527,1.27603
1.8e-07,372.099,1.27748
1.8e-07,371.671,1.27894
1.8e-07,371.243,1.2804
1.8e-07,370.815,1.28186
1.8e-07,370.387,1.28332
1.8e-07,369.959,1.28479
1.8e-07,369.531,1.28626
1.8e-07,369.103,1.28774
1.8e-07,368.675,1.28921
1.8e-07,368.247,1.29069
1.8e-07,367.819,1.29217
1.8e-07,367.391,1.29366
1.8e-07,366.963,1.29515
1.8e-07,366.535,1.29664
1.8e-07,366.107,1.29813
1.8e-07,365.679,1.29963
1.8e-07,365.251,1.30113
1.8e-07,364.823,1.30263
1.8e-07,364.395,1.30414
1.8e-07,363.967,1.30565
1.8e-07,363.54,1.30716
1.8e-07,363.112,1.30867
1.8e-07,362.684,1.31019
1.8e-07,362.256,1.31171
1.8e-07,361.828,1.31324
1.8e-07,361.4,1.31477
1.8e-07,360.972,1.3163
1.8e-07,360.545,1.31783
1.8e-07,360.117,1.31937
1.8e-07,359.689,1.32091
1.8e-07,359.261,1.32245
1.8e-07,358.833,1.324
1.8e-07,358.405,1.32555
1.8e-07,357.978,1.3271
1.8e-07,357.55,1.32866
1.8e-07,357.122,1.33022
1.8e-07,356.694,1.33178
1.8e-07,356.267,1.33334
1.8e-07,355.839,1.33491
1.8e-07,355.411,1.33648
1.8e-07,354.983,1.33806
1.8e-07,354.556,1.33964
1.8e-07,354.128,1.34122
1.8e-07,353.7,1.34281
1.8e-07,353.273,1.34439
1.8e-07,352.845,1.34599
1.8e-07,352.417,1.34758
1.8e-07,351.99,1.34918
1.8e-07,351.562,1.35078
1.8e-07,351.135,1.35238
1.8e-07,350.707,1.35399
1.8e-07,350.279,1.3556
1.8e-07,349.852,1.35722
1.8e-07,349.424,1.35884
1.8e-07,348.997,1.36046
1.8e-07,348.569,1.36208
1.8e-07,348.142,1.36371
1.8e-07,347.714,1.36534
1.8e-07,347.287,1.36698
1.8e-07,346.859,1.36862
1.8e-07,346.432,1.37026
1.8e-07,346.004,1.37191
1.8e-07,345.577,1.37356
1.8e-07,345.15,1.37521
1.8e-07,344.722,1.37686
1.8e-07,344.295,1.37852
1.8e-07,343.867,1.38019
1.8e-07,343.44,1.38185
1.8e-07,343.013,1.38352
1.8e-07,342.585,1.3852
1.8e-07,342.158,1.38687
1.8e-07,341.731,1.38855
1.8e-07,341.304,1.39024
1.8e-07,340.876,1.39193
1.8e-07,340.449,1.39362
1.8e-07,340.022,1.39531
1.8e-07,339.595,1.39701
1.8e-07,339.168,1.39871
1.8e-07,338.74,1.40042
1.8e-07,338.313,1.40213
1.8e-07,337.886,1.40384
1.8e-07,337.459,1.40556
1.8e-07,337.032,1.40728
1.8e-07,336.605,1.409
1.8e-07,336.178,1.41073
1.8e-07,335.751,1.41246
1.8e-07,335.324,1.4142
1.8e-07,334.897,1.41594
1.8e-07,334.47,1.41768
1.8e-07,334.043,1.41943
1.8e-07,333.616,1.42118
1.8e-07,333.189,1.42293
1.8e-07,332.762,1.42469
1.8e-07,332.335,1.42645
1.8e-07,331.908,1.42822
1.8e-07,331.481,1.42998
1.8e-07,331.055,1.43176
1.8e-07,330.628,1.43353
1.8e-07,330.201,1.43532
1.8e-07,329.774,1.4371
1.8e-07,329.348,1.43889
1.8e-07,328.921,1.44068
1.8e-07,328.494,1.44248
1.8e-07,328.068,1.44428
1.8e-07,327.641,1.44608
1.8e-07,327.214,1.44789
1.8e-07,326.788,1.4497
1.8e-07,326.361,1.45152
1.8e-07,325.935,1.45334
1.8e-07,325.508,1.45516
1.8e-07,325.082,1.45699
1.8e-07,324.655,1.45882
1.8e-07,324.229,1.46066
1.8e-07,323.802,1.4625
1.8e-07,323.376,1.46435
1.8e-07,322.949,1.46619
1.8e-07,322.523,1.46805
1.8e-07,322.097,1.4699
1.8e-07,321.67,1.47176
1.8e-07,321.244,1.47363
1.8e-07,320.818,1.4755
1.8e-07,320.392,1.47737
1.8e-07,319.965,1.47925
1.8e-07,319.539,1.48113
1.8e-07,319.113,1.48302
1.8e-07,318.687,1.48491
1.8e-07,318.261,1.4868
1.8e-07,317.835,1.4887
1.8e-07,317.409,1.4906
1.8e-07,316.983,1.49251
1.8e-07,316.557,1.49442
1.8e-07,316.131,1.49633
1.8e-07,315.705,1.49825
1.8e-07,315.279,1.50018
1.8e-07,314.853,1.50211
1.8e-07,314.427,1.50404
1.8e-07,314.001,1.50598
1.8e-07,313.576,1.50792
1.8e-07,313.15,1.50986
1.8e-07,312.724,1.51181
1.8e-07,312.298,1.51377
1.8e-07,311.873,1.51573
1.8e-07,311.447,1.51769
1.8e-07,311.022,1.51966
1.8e-07,310.596,1.52163
1.8e-07,310.17,1.52361
1.8e-07,309.745,1.52559
1.8e-07,309.319,1.52758
1.8e-07,308.894,1.52957
1.8e-07,308.469,1.53156
1.8e-07,308.043,1.53356
1.8e-07,307.618,1.53557
1.8e-07,307.192,1.53758
1.8e-07,306.767,1.53959
1.8e-07,306.342,1.54161
1.8e-07,305.917,1.54363
1.8e-07,305.491,1.54566
1.8e-07,305.066,1.54769
1.8e-07,304.641,1.54973
1.8e-07,304.216,1.55177
1.8e-07,303.791,1.55381
1.8e-07,303.366,1.55586
1.8e-07,302.941,1.55792
1.8e-07,302.516,1.55998
1.8e-07,302.091,1.56205
1.8e-07,301.666,1.56412
1.8e-07,301.241,1.56619
1.8e-07,300.817,1.56827
1.8e-07,300.392,1.57035
1.8e-07,299.967,1.57244
1.8e-07,299.542,1.57454
1.8e-07,299.118,1.57664
1.8e-07,298.693,1.57874
1.8e-07,298.268,1.58085
1.8e-07,297.844,1.58296
1.8e-07,297.419,1.58508
1.8e-07,296.995,1.58721
1.8e-07,296.57,1.58933
1.8e-07,296.146,1.59147
1.8e-07,295.722,1.59361
1.8e-07,295.297,1.59575
1.8e-07,294.873,1.5979
1.8e-07,294.449,1.60005
1.8e-07,294.025,1.60221
1.8e-07,293.6,1.60438
1.8e-07,293.176,1.60655
1.8e-07,292.752,1.60872
1.8e-07,292.328,1.6109
1.8e-07,291.904,1.61309
1.8e-07,291.48,1.61528
1.8e-07,291.056,1.61747
1.8e-07,290.632,1.61967
1.8e-07,290.208,1.62188
1.8e-07,289.785,1.62409
1.8e-07,289.361,1.6263
1.8e-07,288.937,1.62853
1.8e-07,288.513,1.63075
1.8e-07,288.09,1.63298
1.8e-07,287.666,1.63522
1.8e-07,287.243,1.63747
1.8e-07,286.819,1.63971
1.8e-07,286.396,1.64197
1.8e-07,285.972,1.64423
1.8e-07,285.549,1.64649
1.8e-07,285.126,1.64876
1.8e-07,284.702,1.65104
1.8e-07,284.279,1.65332
1.8e-07,283.856,1.6556
1.8e-07,283.433,1.6579
1.8e-07,283.01,1.66019
1.8e-07,282.587,1.6625
1.8e-07,282.164,1.66481
1.8e-07,281.741,1.66712
1.8e-07,281.318,1.66944
1.8e-07,280.895,1.67177
1.8e-07,280.472,1.6741
1.8e-07,280.049,1.67644
1.8e-07,279.627,1.67878
1.8e-07,279.204,1.68113
1.8e-07,278.781,1.68348
1.8e-07,278.359,1.68584
1.8e-07,277.936,1.68821
1.8e-07,277.514,1.69058
1.8e-07,277.091,1.69296
1.8e-07,276.669,1.69534
1.8e-07,276.247,1.69773
1.8e-07,275.824,1.70013
1.8e-07,275.402,1.70253
1.8e-07,274.98,1.70494
1.8e-07,274.558,1.70735
1.8e-07,274.136,1.70977
1.8e-07,273.714,1.7122
1.8e-07,273.292,1.71463
1.8e-07,272.87,1.71706
1.8e-07,272.448,1.71951
1.8e-07,272.026,1.72196
1.8e-07,271.604,1.72441
1.8e-07,271.183,1.72688
1.8e-07,270.761,1.72934
1.8e-07,270.339,1.73182
1.8e-07,269.918,1.7343
1.8e-07,269.496,1.73678
1.8e-07,269.075,1.73928
1.8e-07,268.653,1.74178
1.8e-07,268.232,1.74428
1.8e-07,267.811,1.74679
1.8e-07,267.39,1.74931
1.8e-07,266.969,1.75184
1.8e-07,266.547,1.75437
1.8e-07,266.126,1.75691
1.8e-07,265.705,1.75945
1.8e-07,265.284,1.762
1.8e-07,264.864,1.76456
1.8e-07,264.443,1.76712
1.8e-07,264.022,1.76969
1.8e-07,263.601,1.77227
1.8e-07,263.181,1.77485
1.8e-07,262.76,1.77744
1.8e-07,262.34,1.78004
1.8e-07,261.919,1.78264
1.8e-07,261.499,1.78525
1.8e-07,261.078,1.78786
1.8e-07,260.658,1.79049
1.8e-07,260.238,1.79312
1.8e-07,259.818,1.79575
1.8e-07,259.398,1.7984
1.8e-07,258.978,1.80105
1.8e-07,258.558,1.8037
1.8e-07,258.138,1.80637
1.8e-07,257.718,1.80904
1.8e-07,257.298,1.81172
1.8e-07,256.878,1.8144
1.8e-07,256.459,1.81709
1.8e-07,256.039,1.81979
1.8e-07,255.62,1.8225
1.8e-07,255.2,1.82521
1.8e-07,254.781,1.82793
1.8e-07,254.362,1.83066
1.8e-07,253.942,1.83339
1.8e-07,253.523,1.83613
1.8e-07,253.104,1.83888
1.8e-07,252.685,1.84164
1.8e-07,252.266,1.8444
1.8e-07,251.847,1.84717
1.8e-07,251.428,1.84995
1.8e-07,251.009,1.85273
1.8e-07,250.591,1.85552
1.8e-07,250.172,1.85832
1.8e-07,249.753,1.86113
1.8e-07,249.335,1.86395
1.8e-07,248.916,1.86677
1.8e-07,248.498,1.8696
1.8e-07,248.08,1.87243
1.8e-07,247.661,1.87528
1.8e-07,247.243,1.87813
1.8e-07,246.825,1.88099
1.8e-07,246.407,1.88386
1.8e-07,245.989,1.88673
1.8e-07,245.571,1.88962
1.8e-07,245.154,1.89251
1.8e-07,244.736,1.8954
1.8e-07,244.318,1.89831
1.8e-07,243.901,1.90122
1.8e-07,243.483,1.90415
1.8e-07,243.066,1.90708
1.8e-07,242.648,1.91001
1.8e-07,242.231,1.91296
1.8e-07,241.814,1.91591
1.8e-07,241.397,1.91887
1.8e-07,240.98,1.92184
1.8e-07,240.563,1.92482
1.8e-07,240.146,1.92781
1.8e-07,239.729,1.9308
1.8e-07,239.312,1.9338
1.8e-07,238.895,1.93681
1.8e-07,238.479,1.93983
1.8e-07,238.062,1.94286
1.8e-07,237.646,1.94589
1.8e-07,237.23,1.94894
1.8e-07,236.813,1.95199
1.8e-07,236.397,1.95505
1.8e-07,235.981,1.95812
1.8e-07,235.565,1.96119
1.8e-07,235.149,1.96428
1.8e-07,234.733,1.96737
1.8e-07,234.317,1.97047
1.8e-07,233.902,1.97358
1.8e-07,233.486,1.9767
1.8e-07,233.07,1.97983
1.8e-07,232.655,1.98297
1.8e-07,232.24,1.98611
1.8e-07,231.824,1.98927
1.8e-07,231.409,1.99243
1.8e-07,230.994,1.9956
1.8e-07,230.579,1.99879
1.8e-07,230.164,2.00198
1.8e-07,229.749,2.00517
1.8e-07,229.334,2.00838
1.8e-07,228.92,2.0116
1.8e-07,228.505,2.01482
1.8e-07,228.09,2.01806
1.8e-07,227.676,2.0213
1.8e-07,227.262,2.02456
1.8e-07,226.847,2.02782
1.8e-07,226.433,2.03109
1.8e-07,226.019,2.03437
1.8e-07,225.605,2.03766
1.8e-07,225.191,2.04096
1.8e-07,224.777,2.04427
1.8e-07,224.364,2.04759
1.8e-07,223.95,2.05092
1.8e-07,223.537,2.05425
1.8e-07,223.123,2.0576
1.8e-07,222.71,2.06096
1.8e-07,222.297,2.06432
1.8e-07,221.883,2.0677
1.8e-07,221.47,2.07108
1.8e-07,221.057,2.07448
1.8e-07,220.644,2.07788
1.8e-07,220.232,2.0813
1.8e-07,219.819,2.08472
1.8e-07,219.406,2.08815
1.8e-07,218.994,2.0916
1.8e-07,218.582,2.09505
1.8e-07,218.169,2.09852
1.8e-07,217.757,2.10199
1.8e-07,217.345,2.10548
1.8e-07,216.933,2.10897
1.8e-07,216.521,2.11247
1.8e-07,216.109,2.11599
1.8e-07,215.697,2.11951
1.8e-07,215.286,2.12305
1.8e-07,214.874,2.1266
1.8e-07,214.463,2.13015
1.8e-07,214.052,2.13372
1.8e-07,213.64,2.1373
1.8e-07,213.229,2.14088
1.8e-07,212.818,2.14448
1.8e-07,212.407,2.14809
1.8e-07,211.997,2.15171
1.8e-07,211.586,2.15534
1.8e-07,211.175,2.15898
1.8e-07,210.765,2.16263
1.8e-07,210.354,2.16629
1.8e-07,209.944,2.16997
1.8e-07,209.534,2.17365
1.8e-07,209.124,2.17735
1.8e-07,208.714,2.18105
1.8e-07,208.304,2.18477
1.8e-07,207.894,2.1885
1.8e-07,207.485,2.19224
1.8e-07,207.075,2.19599
1.8e-07,206.666,2.19975
1.8e-07,206.257,2.20353
1.8e-07,205.847,2.20731
1.8e-07,205.438,2.21111
1.8e-07,205.029,2.21491
1.8e-07,204.62,2.21873
1.8e-07,204.212,2.22256
1.8e-07,203.803,2.22641
1.8e-07,203.395,2.23026
1.8e-07,202.986,2.23413
1.8e-07,202.578,2.238
1.8e-07,202.17,2.24189
1.8e-07,201.762,2.24579
1.8e-07,201.354,2.24971
1.8e-07,200.946,2.25363
1.8e-07,200.538,2.25757
1.8e-07,200.131,2.26152
1.8e-07,199.723,2.26548
1.8e-07,199.316,2.26945
1.8e-07,198.908,2.27344
1.8e-07,198.501,2.27744
1.8e-07,198.094,2.28145
1.8e-07,197.687,2.28547
1.8e-07,197.281,2.2895
1.8e-07,196.874,2.29355
1.8e-07,196.467,2.29761
1.8e-07,196.061,2.30168
1.8e-07,195.655,2.30577
1.8e-07,195.249,2.30987
1.8e-07,194.843,2.31398
1.8e-07,194.437,2.3181
1.8e-07,194.031,2.32224
1.8e-07,193.625,2.32639
1.8e-07,193.22,2.33055
1.8e-07,192.814,2.33472
1.8e-07,192.409,2.33891
1.8e-07,192.004,2.34311
1.8e-07,191.599,2.34733
1.8e-07,191.194,2.35156
1.8e-07,190.789,2.3558
1.8e-07,190.384,2.36005
1.8e-07,189.98,2.36432
1.8e-07,189.575,2.3686
1.8e-07,189.171,2.3729
1.8e-07,188.767,2.37721
1.8e-07,188.363,2.38153
1.8e-07,187.959,2.38587
1.8e-07,187.555,2.39022
1.8e-07,187.152,2.39458
1.8e-07,186.748,2.39896
1.8e-07,186.345,2.40335
1.8e-07,185.942,2.40776
1.8e-07,185.539,2.41218
1.8e-07,185.136,2.41662
1.8e-07,184.733,2.42107
1.8e-07,184.33,2.42553
1.8e-07,183.928,2.43001
1.8e-07,183.525,2.4345
1.8e-07,183.123,2.43901
1.8e-07,182.721,2.44353
1.8e-07,182.319,2.44807
1.8e-07,181.917,2.45262
1.8e-07,181.516,2.45718
1.8e-07,181.114,2.46176
1.8e-07,180.713,2.46636
1.8e-07,180.311,2.47097
1.8e-07,179.91,2.4756
1.8e-07,179.509,2.48024
1.8e-07,179.109,2.48489
1.8e-07,178.708,2.48956
1.8e-07,178.307,2.49425
1.8e-07,177.907,2.49895
1.8e-07,177.507,2.50367
1.8e-07,177.107,2.5084
1.8e-07,176.707,2.51315
1.8e-07,176.307,2.51792
1.8e-07,175.907,2.5227
1.8e-07,175.508,2.5275
1.8e-07,175.108,2.53231
1.8e-07,174.709,2.53714
1.8e-07,174.31,2.54198
1.8e-07,173.911,2.54684
1.8e-07,173.512,2.55172
1.8e-07,173.114,2.55661
1.8e-07,172.715,2.56152
1.8e-07,172.317,2.56645
1.8e-07,171.919,2.57139
1.8e-07,171.521,2.57635
1.8e-07,171.123,2.58133
1.8e-07,170.725,2.58632
1.8e-07,170.328,2.59133
1.8e-07,169.93,2.59636
1.8e-07,169.533,2.6014
1.8e-07,169.136,2.60646
1.8e-07,168.739,2.61154
1.8e-07,168.343,2.61664
1.8e-07,167.946,2.62175
1.8e-07,167.55,2.62688
1.8e-07,167.153,2.63203
1.8e-07,166.757,2.6372
1.8e-07,166.361,2.64238
1.8e-07,165.966,2.64758
1.8e-07,165.57,2.6528
1.8e-07,165.175,2.65804
1.8e-07,164.779,2.66329
1.8e-07,164.384,2.66857
1.8e-07,163.989,2.67386
1.8e-07,163.595,2.67917
1.8e-07,163.2,2.6845
1.8e-07,162.806,2.68984
1.8e-07,162.411,2.69521
1.8e-07,162.017,2.70059
1.8e-07,161.624,2.706
1.8e-07,161.23,2.71142
1.8e-07,160.836,2.71686
1.8e-07,160.443,2.72232
1.8e-07,160.05,2.7278
1.8e-07,159.657,2.7333
1.8e-07,159.264,2.73882
1.8e-07,158.871,2.74435
1.8e-07,158.479,2.74991
1.8e-07,158.086,2.75549
1.8e-07,157.694,2.76108
1.8e-07,157.302,2.7667
1.8e-07,156.91,2.77233
1.8e-07,156.519,2.77799
1.8e-07,156.127,2.78366
1.8e-07,155.736,2.78936
1.8e-07,155.345,2.79508
1.8e-07,154.954,2.80081
1.8e-07,154.563,2.80657
1.8e-07,154.173,2.81235
1.8e-07,153.783,2.81815
1.8e-07,153.392,2.82397
1.8e-07,153.002,2.82981
1.8e-07,152.613,2.83567
1.8e-07,152.223,2.84155
1.8e-07,151.834,2.84746
1.8e-07,151.444,2.85338
1.8e-07,151.055,2.85933
1.8e-07,150.667,2.8653
1.8e-07,150.278,2.87129
1.8e-07,149.89,2.8773
1.8e-07,149.501,2.88333
1.8e-07,149.113,2.88939
1.8e-07,148.725,2.89547
1.8e-07,148.338,2.90157
1.8e-07,147.95,2.90769
1.8e-07,147.563,2.91384
1.8e-07,147.176,2.92001
1.8e-07,146.789,2.9262
1.8e-07,146.402,2.93241
1.8e-07,146.016,2.93865
1.8e-07,145.63,2.94491
1.8e-07,145.244,2.95119
1.8e-07,144.858,2.95749
1.8e-07,144.472,2.96382
1.8e-07,144.087,2.97018
1.8e-07,143.701,2.97655
1.8e-07,143.316,2.98295
1.8e-07,142.931,2.98938
1.8e-07,142.547,2.99582
1.8e-07,142.162,3.0023
1.8e-07,141.778,3.00879
1.8e-07,141.394,3.01531
1.8e-07,141.01,3.02186
1.8e-07,140.627,3.02843
1.8e-07,140.243,3.03503
1.8e-07,139.86,3.04165
1.8e-07,139.477,3.04829
1.8e-07,139.095,3.05496
1.8e-07,138.712,3.06166
1.8e-07,138.33,3.06838
1.8e-07,137.948,3.07512
1.8e-07,137.566,3.0819
1.8e-07,137.184,3.08869
1.8e-07,136.803,3.09552
1.8e-07,136.421,3.10237
1.8e-07,136.04,3.10925
1.8e-07,135.66,3.11615
1.8e-07,135.279,3.12308
1.8e-07,134.899,3.13003
1.8e-07,134.519,3.13702
1.8e-07,134.139,3.14403
1.8e-07,133.759,3.15106
1.8e-07,133.38,3.15813
1.8e-07,133.001,3.16522
1.8e-07,132.622,3.17234
1.8e-07,132.243,3.17949
1.8e-07,131.865,3.18666
1.8e-07,131.486,3.19386
1.8e-07,131.108,3.20109
1.8e-07,130.73,3.20835
1.8e-07,130.353,3.21564
1.8e-07,129.976,3.22296
1.8e-07,129.598,3.2303
1.8e-07,129.222,3.23768
1.8e-07,128.845,3.24508
1.8e-07,128.469,3.25251
1.8e-07,128.093,3.25997
1.8e-07,127.717,3.26746
1.8e-07,127.341,3.27498
1.8e-07,126.966,3.28253
1.8e-07,126.59,3.29011
1.8e-07,126.216,3.29772
1.8e-07,125.841,3.30536
1.8e-07,125.466,3.31304
1.8e-07,125.092,3.32074
1.8e-07,124.718,3.32847
1.8e-07,124.345,3.33623
1.8e-07,123.971,3.34403
1.8e-07,123.598,3.35186
1.8e-07,123.225,3.35971
1.8e-07,122.853,3.3676
1.8e-07,122.48,3.37552
1.8e-07,122.108,3.38348
1.8e-07,121.736,3.39146
1.8e-07,121.364,3.39948
1.8e-07,120.993,3.40753
1.8e-07,120.622,3.41561
1.8e-07,120.251,3.42373
1.8e-07,119.881,3.43188
1.8e-07,119.51,3.44006
1.8e-07,119.14,3.44828
1.8e-07,118.77,3.45653
1.8e-07,118.401,3.46481
1.8e-07,118.032,3.47313
1.8e-07,117.663,3.48148
1.8e-07,117.294,3.48986
1.8e-07,116.925,3.49828
1.8e-07,116.557,3.50674
1.8e-07,116.189,3.51523
1.8e-07,115.822,3.52375
1.8e-07,115.454,3.53232
1.8e-07,115.087,3.54091
1.8e-07,114.72,3.54954
1.8e-07,114.354,3.55821
1.8e-07,113.988,3.56691
1.8e-07,113.622,3.57565
1.8e-07,113.256,3.58443
1.8e-07,112.891,3.59324
1.8e-07,112.525,3.60209
1.8e-07,112.161,3.61098
1.8e-07,111.796,3.61991
1.8e-07,111.432,3.62887
1.8e-07,111.068,3.63787
1.8e-07,110.704,3.64691
1.8e-07,110.341,3.65598
1.8e-07,109.978,3.6651
1.8e-07,109.615,3.67425
1.8e-07,109.252,3.68344
1.8e-07,108.89,3.69267
1.8e-07,108.528,3.70194
1.8e-07,108.167,3.71125
1.8e-07,107.805,3.7206
1.8e-07,107.444,3.72999
1.8e-07,107.084,3.73942
1.8e-07,106.723,3.74889
1.8e-07,106.363,3.7584
1.8e-07,106.003,3.76795
1.8e-07,105.644,3.77755
1.8e-07,105.285,3.78718
1.8e-07,104.926,3.79685
1.8e-07,104.567,3.80657
1.8e-07,104.209,3.81633
1.8e-07,103.851,3.82613
1.8e-07,103.493,3.83598
1.8e-07,103.136,3.84586
1.8e-07,102.779,3.85579
1.8e-07,102.422,3.86576
1.8e-07,102.066,3.87578
1.8e-07,101.71,3.88584
1.8e-07,101.354,3.89594
1.8e-07,100.999,3.90609
1.8e-07,100.644,3.91628
1.8e-07,100.289,3.92652
1.8e-07,99.9344,3.9368
1.8e-07,99.5804,3.94713
1.8e-07,99.2266,3.9575
1.8e-07,98.8732,3.96792
1.8e-07,98.5201,3.97838
1.8e-07,98.1673,3.98889
1.8e-07,97.8149,3.99944
1.8e-07,97.4628,4.01005
1.8e-07,97.111,4.0207
1.8e-07,96.7596,4.0314
1.8e-07,96.4085,4.04214
1.8e-07,96.0578,4.05293
1.8e-07,95.7074,4.06377
1.8e-07,95.3574,4.07466
1.8e-07,95.0077,4.0856
1.8e-07,94.6583,4.09659
1.8e-07,94.3093,4.10762
1.8e-07,93.9607,4.11871
1.8e-07,93.6124,4.12984
1.8e-07,93.2645,4.14102
1.8e-07,92.9169,4.15226
1.8e-07,92.5697,4.16354
1.8e-07,92.2228,4.17488
1.8e-07,91.8763,4.18627
1.8e-07,91.5301,4.19771
1.8e-07,91.1843,4.2092
1.8e-07,90.8389,4.22074
1.8e-07,90.4939,4.23233
1.8e-07,90.1492,4.24398
1.8e-07,89.8049,4.25568
1.8e-07,89.4609,4.26743
1.8e-07,89.1173,4.27924
1.8e-07,88.7741,4.2911
1.8e-07,88.4313,4.30302
1.8e-07,88.0888,4.31498
1.8e-07,87.7468,4.32701
1.8e-07,87.4051,4.33909
1.8e-07,87.0638,4.35122
1.8e-07,86.7228,4.36341
1.8e-07,86.3823,4.37565
1.8e-07,86.0421,4.38796
1.8e-07,85.7024,4.40031
1.8e-07,85.363,4.41273
1.8e-07,85.024,4.4252
1.8e-07,84.6854,4.43773
1.8e-07,84.3472,4.45032
1.8e-07,84.0094,4.46296
1.8e-07,83.672,4.47567
1.8e-07,83.335,4.48843
1.8e-07,82.9984,4.50125
1.8e-07,82.6622,4.51413
1.8e-07,82.3264,4.52707
1.8e-07,81.991,4.54008
1.8e-07,81.656,4.55314
1.8e-07,81.3214,4.56626
1.8e-07,80.9873,4.57944
1.8e-07,80.6535,4.59269
1.8e-07,80.3202,4.606
1.8e-07,79.9873,4.61936
1.8e-07,79.6548,4.6328
1.8e-07,79.3227,4.64629
1.8e-07,78.9911,4.65985
1.8e-07,78.6598,4.67347
1.8e-07,78.329,4.68715
1.8e-07,77.9986,4.7009
1.8e-07,77.6687,4.71471
1.8e-07,77.3392,4.72859
1.8e-07,77.0101,4.74254
1.8e-07,76.6815,4.75655
1.8e-07,76.3532,4.77062
1.8e-07,76.0255,4.78476
1.8e-07,75.6981,4.79897
1.8e-07,75.3713,4.81325
1.8e-07,75.0448,4.82759
1.8e-07,74.7188,4.842
1.8e-07,74.3933,4.85648
1.8e-07,74.0682,4.87103
1.8e-07,73.7435,4.88564
1.8e-07,73.4193,4.90033
1.8e-07,73.0956,4.91508
1.8e-07,72.7723,4.92991
1.8e-07,72.4495,4.9448
1.8e-07,72.1272,4.95977
1.8e-07,71.8053,4.9748
1.8e-07,71.4839,4.98991
1.8e-07,71.1629,5.00509
1.8e-07,70.8424,5.02035
1.8e-07,70.5224,5.03567
1.8e-07,70.2029,5.05107
1.8e-07,69.8838,5.06654
1.8e-07,69.5652,5.08209
1.8e-07,69.2471,5.09771
1.8e-07,68.9295,5.1134
1.8e-07,68.6124,5.12917
1.8e-07,68.2957,5.14502
1.8e-07,67.9796,5.16094
1.8e-07,67.6639,5.17693
1.8e-07,67.3487,5.19301
1.8e-07,67.0341,5.20916
1.8e-07,66.7199,5.22538
1.8e-07,66.4062,5.24169
1.8e-07,66.093,5.25807
1.8e-07,65.7804,5.27453
1.8e-07,65.4682,5.29107
1.8e-07,65.1565,5.30769
1.8e-07,64.8454,5.32439
1.8e-07,64.5348,5.34117
1.8e-07,64.2246,5.35803
1.8e-07,63.915,5.37497
1.8e-07,63.606,5.39199
1.8e-07,63.2974,5.4091
1.8e-07,62.9894,5.42628
1.8e-07,62.6819,5.44355
1.8e-07,62.3749,5.4609
1.8e-07,62.0684,5.47833
1.8e-07,61.7625,5.49585
1.8e-07,61.4571,5.51345
1.8e-07,61.1523,5.53114
1.8e-07,60.848,5.54891
1.8e-07,60.5443,5.56677
1.8e-07,60.241,5.58471
1.8e-07,59.9384,5.60274
1.8e-07,59.6363,5.62085
1.8e-07,59.3347,5.63905
1.8e-07,59.0337,5.65734
1.8e-07,58.7333,5.67572
1.8e-07,58.4334,5.69418
1.8e-07,58.1341,5.71274
1.8e-07,57.8353,5.73138
1.8e-07,57.5371,5.75011
1.8e-07,57.2395,5.76893
1.8e-07,56.9424,5.78784
1.8e-07,56.646,5.80684
1.8e-07,56.3501,5.82594
1.8e-07,56.0547,5.84512
1.8e-07,55.76,5.8644
1.8e-07,55.4658,5.88376
1.8e-07,55.1723,5.90322
1.8e-07,54.8793,5.92278
1.8e-07,54.5869,5.94242
1.8e-07,54.2951,5.96216
1.8e-07,54.0039,5.982
1.8e-07,53.7134,6.00193
1.8e-07,53.4234,6.02195
1.8e-07,53.134,6.04207
1.8e-07,52.8452,6.06228
1.8e-07,52.557,6.08259
1.8e-07,52.2695,6.103
1.8e-07,51.9826,6.1235
1.8e-07,51.6962,6.1441
1.8e-07,51.4106,6.1648
1.8e-07,51.1255,6.1856
1.8e-07,50.841,6.20649
1.8e-07,50.5572,6.22748
1.8e-07,50.274,6.24857
1.8e-07,49.9915,6.26977
1.8e-07,49.7096,6.29106
1.8e-07,49.4283,6.31245
1.8e-07,49.1477,6.33394
1.8e-07,48.8677,6.35553
1.8e-07,48.5884,6.37723
1.8e-07,48.3097,6.39902
1.8e-07,48.0316,6.42092
