L,Id/W,gm/Id
1.8e-07,117.742,1.65212
1.8e-07,117.566,1.65445
1.8e-07,117.391,1.65677
1.8e-07,117.216,1.65911
1.8e-07,117.041,1.66144
1.8e-07,116.866,1.66378
1.8e-07,116.691,1.66612
1.8e-07,116.516,1.66847
1.8e-07,116.341,1.67082
1.8e-07,116.166,1.67318
1.8e-07,115.991,1.67554
1.8e-07,115.816,1.6779
1.8e-07,115.641,1.68026
1.8e-07,115.466,1.68264
1.8e-07,115.291,1.68501
1.8e-07,115.116,1.68739
1.8e-07,114.941,1.68977
1.8e-07,114.766,1.69216
1.8e-07,114.591,1.69455
1.8e-07,114.417,1.69694
1.8e-07,114.242,1.69934
1.8e-07,114.067,1.70175
1.8e-07,113.892,1.70415
1.8e-07,113.717,1.70656
1.8e-07,113.543,1.70898
1.8e-07,113.368,1.7114
1.8e-07,113.193,1.71382
1.8e-07,113.019,1.71625
1.8e-07,112.844,1.71868
1.8e-07,112.669,1.72112
1.8e-07,112.495,1.72356
1.8e-07,112.32,1.726
1.8e-07,112.146,1.72845
1.8e-07,111.971,1.7309
1.8e-07,111.797,1.73336
1.8e-07,111.622,1.73582
1.8e-07,111.448,1.73828
1.8e-07,111.273,1.74075
1.8e-07,111.099,1.74323
1.8e-07,110.924,1.7457
1.8e-07,110.75,1.74819
1.8e-07,110.576,1.75067
1.8e-07,110.401,1.75316
1.8e-07,110.227,1.75566
1.8e-07,110.053,1.75816
1.8e-07,109.879,1.76066
1.8e-07,109.705,1.76317
1.8e-07,109.53,1.76568
1.8e-07,109.356,1.7682
1.8e-07,109.182,1.77072
1.8e-07,109.008,1.77324
1.8e-07,108.834,1.77577
1.8e-07,108.66,1.77831
1.8e-07,108.486,1.78085
1.8e-07,108.312,1.78339
1.8e-07,108.138,1.78594
1.8e-07,107.964,1.78849
1.8e-07,107.79,1.79105
1.8e-07,107.617,1.79361
1.8e-07,107.443,1.79618
1.8e-07,107.269,1.79875
1.8e-07,107.095,1.80132
1.8e-07,106.922,1.8039
1.8e-07,106.748,1.80648
1.8e-07,106.574,1.80907
1.8e-07,106.401,1.81167
1.8e-07,106.227,1.81426
1.8e-07,106.054,1.81687
1.8e-07,105.88,1.81947
1.8e-07,105.707,1.82208
1.8e-07,105.533,1.8247
1.8e-07,105.36,1.82732
1.8e-07,105.187,1.82995
1.8e-07,105.013,1.83258
1.8e-07,104.84,1.83521
1.8e-07,104.667,1.83785
1.8e-07,104.494,1.8405
1.8e-07,104.32,1.84315
1.8e-07,104.147,1.8458
1.8e-07,103.974,1.84846
1.8e-07,103.801,1.85112
1.8e-07,103.628,1.85379
1.8e-07,103.455,1.85647
1.8e-07,103.282,1.85914
1.8e-07,103.109,1.86183
1.8e-07,102.937,1.86452
1.8e-07,102.764,1.86721
1.8e-07,102.591,1.86991
1.8e-07,102.418,1.87261
1.8e-07,102.246,1.87532
1.8e-07,102.073,1.87803
1.8e-07,101.9,1.88075
1.8e-07,101.728,1.88347
1.8e-07,101.555,1.8862
1.8e-07,101.383,1.88893
1.8e-07,101.211,1.89167
1.8e-07,101.038,1.89441
1.8e-07,100.866,1.89716
1.8e-07,100.694,1.89991
1.8e-07,100.521,1.90267
1.8e-07,100.349,1.90543
1.8e-07,100.177,1.9082
1.8e-07,100.005,1.91097
1.8e-07,99.8328,1.91375
1.8e-07,99.6608,1.91653
1.8e-07,99.4888,1.91932
1.8e-07,99.3169,1.92212
1.8e-07,99.145,1.92492
1.8e-07,98.9732,1.92772
1.8e-07,98.8014,1.93053
1.8e-07,98.6297,1.93334
1.8e-07,98.458,1.93616
1.8e-07,98.2864,1.93899
1.8e-07,98.1148,1.94182
1.8e-07,97.9433,1.94466
1.8e-07,97.7718,1.9475
1.8e-07,97.6003,1.95034
1.8e-07,97.429,1.9532
1.8e-07,97.2576,1.95605
1.8e-07,97.0864,1.95892
1.8e-07,96.9151,1.96178
1.8e-07,96.744,1.96466
1.8e-07,96.5728,1.96754
1.8e-07,96.4018,1.97042
1.8e-07,96.2308,1.97331
1.8e-07,96.0598,1.97621
1.8e-07,95.8889,1.97911
1.8e-07,95.718,1.98201
1.8e-07,95.5472,1.98493
1.8e-07,95.3765,1.98784
1.8e-07,95.2058,1.99077
1.8e-07,95.0352,1.9937
1.8e-07,94.8646,1.99663
1.8e-07,94.694,1.99957
1.8e-07,94.5236,2.00252
1.8e-07,94.3532,2.00547
1.8e-07,94.1828,2.00843
1.8e-07,94.0125,2.01139
1.8e-07,93.8423,2.01436
1.8e-07,93.6721,2.01733
1.8e-07,93.502,2.02031
1.8e-07,93.3319,2.0233
1.8e-07,93.1619,2.02629
1.8e-07,92.9919,2.02929
1.8e-07,92.822,2.03229
1.8e-07,92.6522,2.0353
1.8e-07,92.4824,2.03831
1.8e-07,92.3127,2.04134
1.8e-07,92.1431,2.04436
1.8e-07,91.9735,2.0474
1.8e-07,91.8039,2.05043
1.8e-07,91.6345,2.05348
1.8e-07,91.4651,2.05653
1.8e-07,91.2957,2.05959
1.8e-07,91.1264,2.06265
1.8e-07,90.9572,2.06572
1.8e-07,90.7881,2.06879
1.8e-07,90.619,2.07187
1.8e-07,90.4499,2.07496
1.8e-07,90.281,2.07805
1.8e-07,90.1121,2.08115
1.8e-07,89.9432,2.08426
1.8e-07,89.7745,2.08737
1.8e-07,89.6058,2.09049
1.8e-07,89.4371,2.09361
1.8e-07,89.2686,2.09674
1.8e-07,89.1001,2.09988
1.8e-07,88.9316,2.10302
1.8e-07,88.7632,2.10617
1.8e-07,88.5949,2.10932
1.8e-07,88.4267,2.11249
1.8e-07,88.2585,2.11565
1.8e-07,88.0904,2.11883
1.8e-07,87.9224,2.12201
1.8e-07,87.7544,2.1252
1.8e-07,87.5865,2.12839
1.8e-07,87.4187,2.13159
1.8e-07,87.2509,2.1348
1.8e-07,87.0833,2.13801
1.8e-07,86.9156,2.14123
1.8e-07,86.7481,2.14446
1.8e-07,86.5806,2.14769
1.8e-07,86.4132,2.15093
1.8e-07,86.2459,2.15417
1.8e-07,86.0786,2.15743
1.8e-07,85.9115,2.16069
1.8e-07,85.7443,2.16395
1.8e-07,85.5773,2.16722
1.8e-07,85.4103,2.1705
1.8e-07,85.2435,2.17379
1.8e-07,85.0766,2.17708
1.8e-07,84.9099,2.18038
1.8e-07,84.7432,2.18369
1.8e-07,84.5766,2.187
1.8e-07,84.4101,2.19032
1.8e-07,84.2437,2.19365
1.8e-07,84.0773,2.19698
1.8e-07,83.911,2.20032
1.8e-07,83.7448,2.20367
1.8e-07,83.5787,2.20702
1.8e-07,83.4126,2.21039
1.8e-07,83.2466,2.21375
1.8e-07,83.0807,2.21713
1.8e-07,82.9149,2.22051
1.8e-07,82.7492,2.2239
1.8e-07,82.5835,2.2273
1.8e-07,82.4179,2.2307
1.8e-07,82.2524,2.23412
1.8e-07,82.087,2.23753
1.8e-07,81.9216,2.24096
1.8e-07,81.7564,2.24439
1.8e-07,81.5912,2.24783
1.8e-07,81.4261,2.25128
1.8e-07,81.261,2.25473
1.8e-07,81.0961,2.2582
1.8e-07,80.9312,2.26167
1.8e-07,80.7665,2.26514
1.8e-07,80.6018,2.26863
1.8e-07,80.4372,2.27212
1.8e-07,80.2726,2.27562
1.8e-07,80.1082,2.27912
1.8e-07,79.9438,2.28264
1.8e-07,79.7796,2.28616
1.8e-07,79.6154,2.28969
1.8e-07,79.4513,2.29322
1.8e-07,79.2872,2.29677
1.8e-07,79.1233,2.30032
1.8e-07,78.9595,2.30388
1.8e-07,78.7957,2.30745
1.8e-07,78.632,2.31102
1.8e-07,78.4684,2.3146
1.8e-07,78.3049,2.31819
1.8e-07,78.1415,2.32179
1.8e-07,77.9782,2.3254
1.8e-07,77.815,2.32901
1.8e-07,77.6518,2.33263
1.8e-07,77.4888,2.33626
1.8e-07,77.3258,2.3399
1.8e-07,77.1629,2.34355
1.8e-07,77.0001,2.3472
1.8e-07,76.8374,2.35086
1.8e-07,76.6748,2.35453
1.8e-07,76.5123,2.35821
1.8e-07,76.3499,2.36189
1.8e-07,76.1876,2.36559
1.8e-07,76.0253,2.36929
1.8e-07,75.8632,2.373
1.8e-07,75.7011,2.37672
1.8e-07,75.5392,2.38044
1.8e-07,75.3773,2.38418
1.8e-07,75.2155,2.38792
1.8e-07,75.0538,2.39167
1.8e-07,74.8922,2.39543
1.8e-07,74.7308,2.3992
1.8e-07,74.5694,2.40298
1.8e-07,74.4081,2.40676
1.8e-07,74.2468,2.41055
1.8e-07,74.0857,2.41436
1.8e-07,73.9247,2.41817
1.8e-07,73.7638,2.42199
1.8e-07,73.603,2.42581
1.8e-07,73.4423,2.42965
1.8e-07,73.2816,2.43349
1.8e-07,73.1211,2.43735
1.8e-07,72.9607,2.44121
1.8e-07,72.8003,2.44508
1.8e-07,72.6401,2.44896
1.8e-07,72.48,2.45285
1.8e-07,72.3199,2.45675
1.8e-07,72.16,2.46065
1.8e-07,72.0002,2.46457
1.8e-07,71.8404,2.46849
1.8e-07,71.6808,2.47243
1.8e-07,71.5213,2.47637
1.8e-07,71.3618,2.48032
1.8e-07,71.2025,2.48428
1.8e-07,71.0433,2.48825
1.8e-07,70.8842,2.49223
1.8e-07,70.7251,2.49621
1.8e-07,70.5662,2.50021
1.8e-07,70.4074,2.50422
1.8e-07,70.2487,2.50823
1.8e-07,70.0901,2.51226
1.8e-07,69.9316,2.51629
1.8e-07,69.7732,2.52033
1.8e-07,69.6149,2.52439
1.8e-07,69.4567,2.52845
1.8e-07,69.2986,2.53252
1.8e-07,69.1406,2.5366
1.8e-07,68.9828,2.54069
1.8e-07,68.825,2.54479
1.8e-07,68.6674,2.5489
1.8e-07,68.5098,2.55302
1.8e-07,68.3524,2.55715
1.8e-07,68.195,2.56129
1.8e-07,68.0378,2.56544
1.8e-07,67.8807,2.5696
1.8e-07,67.7237,2.57377
1.8e-07,67.5668,2.57794
1.8e-07,67.41,2.58213
1.8e-07,67.2533,2.58633
1.8e-07,67.0968,2.59054
1.8e-07,66.9403,2.59476
1.8e-07,66.7839,2.59898
1.8e-07,66.6277,2.60322
1.8e-07,66.4716,2.60747
1.8e-07,66.3156,2.61173
1.8e-07,66.1597,2.616
1.8e-07,66.0039,2.62028
1.8e-07,65.8482,2.62457
1.8e-07,65.6926,2.62887
1.8e-07,65.5372,2.63318
1.8e-07,65.3819,2.6375
1.8e-07,65.2266,2.64183
1.8e-07,65.0715,2.64617
1.8e-07,64.9165,2.65052
1.8e-07,64.7617,2.65488
1.8e-07,64.6069,2.65926
1.8e-07,64.4523,2.66364
1.8e-07,64.2977,2.66803
1.8e-07,64.1433,2.67244
1.8e-07,63.989,2.67685
1.8e-07,63.8349,2.68128
1.8e-07,63.6808,2.68572
1.8e-07,63.5268,2.69017
1.8e-07,63.373,2.69463
1.8e-07,63.2193,2.6991
1.8e-07,63.0657,2.70358
1.8e-07,62.9123,2.70807
1.8e-07,62.7589,2.71257
1.8e-07,62.6057,2.71709
1.8e-07,62.4526,2.72161
1.8e-07,62.2996,2.72615
1.8e-07,62.1467,2.7307
1.8e-07,61.994,2.73526
1.8e-07,61.8413,2.73983
1.8e-07,61.6888,2.74441
1.8e-07,61.5364,2.74901
1.8e-07,61.3842,2.75361
1.8e-07,61.232,2.75823
1.8e-07,61.08,2.76286
1.8e-07,60.9281,2.7675
1.8e-07,60.7763,2.77215
1.8e-07,60.6247,2.77681
1.8e-07,60.4732,2.78149
1.8e-07,60.3218,2.78617
1.8e-07,60.1705,2.79087
1.8e-07,60.0194,2.79558
1.8e-07,59.8683,2.80031
1.8e-07,59.7174,2.80504
1.8e-07,59.5667,2.80979
1.8e-07,59.416,2.81455
1.8e-07,59.2655,2.81932
1.8e-07,59.1151,2.8241
1.8e-07,58.9648,2.8289
1.8e-07,58.8147,2.83371
1.8e-07,58.6647,2.83853
1.8e-07,58.5148,2.84336
1.8e-07,58.3651,2.84821
1.8e-07,58.2155,2.85306
1.8e-07,58.066,2.85793
1.8e-07,57.9166,2.86282
1.8e-07,57.7674,2.86771
1.8e-07,57.6183,2.87262
1.8e-07,57.4693,2.87754
1.8e-07,57.3204,2.88248
1.8e-07,57.1717,2.88742
1.8e-07,57.0232,2.89238
1.8e-07,56.8747,2.89735
1.8e-07,56.7264,2.90234
1.8e-07,56.5782,2.90734
1.8e-07,56.4302,2.91235
1.8e-07,56.2822,2.91738
1.8e-07,56.1345,2.92241
1.8e-07,55.9868,2.92747
1.8e-07,55.8393,2.93253
1.8e-07,55.6919,2.93761
1.8e-07,55.5447,2.9427
1.8e-07,55.3975,2.94781
1.8e-07,55.2506,2.95293
1.8e-07,55.1037,2.95806
1.8e-07,54.957,2.96321
1.8e-07,54.8105,2.96837
1.8e-07,54.664,2.97354
1.8e-07,54.5177,2.97873
1.8e-07,54.3716,2.98393
1.8e-07,54.2255,2.98914
1.8e-07,54.0797,2.99437
1.8e-07,53.9339,2.99962
1.8e-07,53.7883,3.00488
1.8e-07,53.6428,3.01015
1.8e-07,53.4975,3.01543
1.8e-07,53.3523,3.02074
1.8e-07,53.2073,3.02605
1.8e-07,53.0624,3.03138
1.8e-07,52.9176,3.03672
1.8e-07,52.773,3.04208
1.8e-07,52.6285,3.04746
1.8e-07,52.4841,3.05284
1.8e-07,52.3399,3.05825
1.8e-07,52.1959,3.06367
1.8e-07,52.052,3.0691
1.8e-07,51.9082,3.07455
1.8e-07,51.7645,3.08001
1.8e-07,51.621,3.08549
1.8e-07,51.4777,3.09098
1.8e-07,51.3345,3.09649
1.8e-07,51.1914,3.10201
1.8e-07,51.0485,3.10755
1.8e-07,50.9057,3.1131
1.8e-07,50.7631,3.11867
1.8e-07,50.6206,3.12426
1.8e-07,50.4783,3.12986
1.8e-07,50.3361,3.13547
1.8e-07,50.1941,3.14111
1.8e-07,50.0522,3.14675
1.8e-07,49.9104,3.15242
1.8e-07,49.7688,3.1581
1.8e-07,49.6274,3.16379
1.8e-07,49.4861,3.16951
1.8e-07,49.3449,3.17523
1.8e-07,49.2039,3.18098
1.8e-07,49.063,3.18674
1.8e-07,48.9223,3.19252
1.8e-07,48.7818,3.19831
1.8e-07,48.6414,3.20412
1.8e-07,48.5011,3.20995
1.8e-07,48.361,3.21579
1.8e-07,48.221,3.22165
1.8e-07,48.0812,3.22753
1.8e-07,47.9415,3.23342
1.8e-07,47.802,3.23933
1.8e-07,47.6627,3.24526
1.8e-07,47.5235,3.2512
1.8e-07,47.3844,3.25717
1.8e-07,47.2455,3.26315
1.8e-07,47.1068,3.26914
1.8e-07,46.9682,3.27516
1.8e-07,46.8298,3.28119
1.8e-07,46.6915,3.28724
1.8e-07,46.5533,3.2933
1.8e-07,46.4154,3.29939
1.8e-07,46.2776,3.30549
1.8e-07,46.1399,3.31161
1.8e-07,46.0024,3.31775
1.8e-07,45.865,3.32391
1.8e-07,45.7278,3.33008
1.8e-07,45.5908,3.33628
1.8e-07,45.4539,3.34249
1.8e-07,45.3172,3.34872
1.8e-07,45.1806,3.35496
1.8e-07,45.0442,3.36123
1.8e-07,44.908,3.36752
1.8e-07,44.7719,3.37382
1.8e-07,44.6359,3.38014
1.8e-07,44.5001,3.38649
1.8e-07,44.3645,3.39285
1.8e-07,44.2291,3.39923
1.8e-07,44.0938,3.40563
1.8e-07,43.9586,3.41204
1.8e-07,43.8237,3.41848
1.8e-07,43.6888,3.42494
1.8e-07,43.5542,3.43142
1.8e-07,43.4197,3.43791
1.8e-07,43.2854,3.44443
1.8e-07,43.1512,3.45096
1.8e-07,43.0172,3.45752
1.8e-07,42.8833,3.4641
1.8e-07,42.7497,3.47069
1.8e-07,42.6161,3.47731
1.8e-07,42.4828,3.48394
1.8e-07,42.3496,3.4906
1.8e-07,42.2166,3.49728
1.8e-07,42.0837,3.50398
1.8e-07,41.951,3.51069
1.8e-07,41.8185,3.51743
1.8e-07,41.6861,3.52419
1.8e-07,41.5539,3.53097
1.8e-07,41.4219,3.53778
1.8e-07,41.29,3.5446
1.8e-07,41.1583,3.55144
1.8e-07,41.0268,3.55831
1.8e-07,40.8954,3.5652
1.8e-07,40.7642,3.57211
1.8e-07,40.6332,3.57904
1.8e-07,40.5023,3.58599
1.8e-07,40.3716,3.59296
1.8e-07,40.2411,3.59996
1.8e-07,40.1107,3.60698
1.8e-07,39.9805,3.61402
1.8e-07,39.8505,3.62108
1.8e-07,39.7206,3.62816
1.8e-07,39.591,3.63527
1.8e-07,39.4614,3.6424
1.8e-07,39.3321,3.64955
1.8e-07,39.2029,3.65673
1.8e-07,39.0739,3.66393
1.8e-07,38.9451,3.67115
1.8e-07,38.8165,3.67839
1.8e-07,38.688,3.68566
1.8e-07,38.5597,3.69295
1.8e-07,38.4315,3.70027
1.8e-07,38.3036,3.70761
1.8e-07,38.1758,3.71497
1.8e-07,38.0482,3.72235
1.8e-07,37.9207,3.72976
1.8e-07,37.7934,3.7372
1.8e-07,37.6664,3.74466
1.8e-07,37.5394,3.75214
1.8e-07,37.4127,3.75965
1.8e-07,37.2861,3.76718
1.8e-07,37.1597,3.77473
1.8e-07,37.0335,3.78231
1.8e-07,36.9075,3.78992
1.8e-07,36.7816,3.79755
1.8e-07,36.6559,3.80521
1.8e-07,36.5304,3.81289
1.8e-07,36.4051,3.8206
1.8e-07,36.2799,3.82833
1.8e-07,36.155,3.83609
1.8e-07,36.0302,3.84387
1.8e-07,35.9055,3.85168
1.8e-07,35.7811,3.85952
1.8e-07,35.6568,3.86738
1.8e-07,35.5328,3.87527
1.8e-07,35.4089,3.88318
1.8e-07,35.2851,3.89112
1.8e-07,35.1616,3.89909
1.8e-07,35.0382,3.90708
1.8e-07,34.9151,3.91511
1.8e-07,34.7921,3.92315
1.8e-07,34.6692,3.93123
1.8e-07,34.5466,3.93933
1.8e-07,34.4242,3.94747
1.8e-07,34.3019,3.95562
1.8e-07,34.1798,3.96381
1.8e-07,34.0579,3.97202
1.8e-07,33.9362,3.98027
1.8e-07,33.8146,3.98854
1.8e-07,33.6933,3.99684
1.8e-07,33.5721,4.00516
1.8e-07,33.4511,4.01352
1.8e-07,33.3303,4.02191
1.8e-07,33.2097,4.03032
1.8e-07,33.0893,4.03876
1.8e-07,32.9691,4.04723
1.8e-07,32.849,4.05574
1.8e-07,32.7291,4.06427
1.8e-07,32.6094,4.07283
1.8e-07,32.49,4.08142
1.8e-07,32.3706,4.09004
1.8e-07,32.2515,4.09869
1.8e-07,32.1326,4.10737
1.8e-07,32.0138,4.11608
1.8e-07,31.8953,4.12483
1.8e-07,31.7769,4.1336
1.8e-07,31.6587,4.1424
1.8e-07,31.5407,4.15124
1.8e-07,31.4229,4.1601
1.8e-07,31.3053,4.169
1.8e-07,31.1879,4.17793
1.8e-07,31.0707,4.18689
1.8e-07,30.9536,4.19589
1.8e-07,30.8368,4.20491
1.8e-07,30.7201,4.21397
1.8e-07,30.6036,4.22306
1.8e-07,30.4873,4.23218
1.8e-07,30.3713,4.24133
1.8e-07,30.2554,4.25052
1.8e-07,30.1397,4.25974
1.8e-07,30.0242,4.269
1.8e-07,29.9088,4.27829
1.8e-07,29.7937,4.28761
1.8e-07,29.6788,4.29696
1.8e-07,29.564,4.30635
1.8e-07,29.4495,4.31577
1.8e-07,29.3352,4.32523
1.8e-07,29.221,4.33472
1.8e-07,29.107,4.34425
1.8e-07,28.9933,4.35381
1.8e-07,28.8797,4.36341
1.8e-07,28.7663,4.37304
1.8e-07,28.6532,4.38271
1.8e-07,28.5402,4.39241
1.8e-07,28.4274,4.40215
1.8e-07,28.3148,4.41192
1.8e-07,28.2024,4.42173
1.8e-07,28.0902,4.43158
1.8e-07,27.9783,4.44146
1.8e-07,27.8665,4.45139
1.8e-07,27.7549,4.46134
1.8e-07,27.6435,4.47134
1.8e-07,27.5323,4.48137
1.8e-07,27.4213,4.49144
1.8e-07,27.3105,4.50155
1.8e-07,27.1999,4.51169
1.8e-07,27.0895,4.52187
1.8e-07,26.9793,4.5321
1.8e-07,26.8693,4.54236
1.8e-07,26.7595,4.55265
1.8e-07,26.6499,4.56299
1.8e-07,26.5405,4.57337
1.8e-07,26.4313,4.58379
1.8e-07,26.3223,4.59424
1.8e-07,26.2135,4.60474
1.8e-07,26.1049,4.61527
1.8e-07,25.9965,4.62585
1.8e-07,25.8883,4.63647
1.8e-07,25.7804,4.64712
1.8e-07,25.6726,4.65782
1.8e-07,25.565,4.66856
1.8e-07,25.4576,4.67934
1.8e-07,25.3505,4.69016
1.8e-07,25.2435,4.70103
1.8e-07,25.1368,4.71193
1.8e-07,25.0302,4.72288
1.8e-07,24.9239,4.73387
1.8e-07,24.8177,4.7449
1.8e-07,24.7118,4.75598
1.8e-07,24.6061,4.7671
1.8e-07,24.5006,4.77826
1.8e-07,24.3952,4.78947
1.8e-07,24.2901,4.80072
1.8e-07,24.1852,4.81201
1.8e-07,24.0806,4.82335
1.8e-07,23.9761,4.83473
1.8e-07,23.8718,4.84616
1.8e-07,23.7677,4.85764
1.8e-07,23.6639,4.86915
1.8e-07,23.5602,4.88072
1.8e-07,23.4568,4.89233
1.8e-07,23.3536,4.90398
1.8e-07,23.2505,4.91568
1.8e-07,23.1477,4.92743
1.8e-07,23.0451,4.93923
1.8e-07,22.9427,4.95107
1.8e-07,22.8406,4.96296
1.8e-07,22.7386,4.9749
1.8e-07,22.6368,4.98688
1.8e-07,22.5353,4.99891
1.8e-07,22.434,5.011
1.8e-07,22.3329,5.02312
1.8e-07,22.2319,5.0353
1.8e-07,22.1312,5.04753
1.8e-07,22.0308,5.05981
1.8e-07,21.9305,5.07214
1.8e-07,21.8304,5.08451
1.8e-07,21.7306,5.09694
1.8e-07,21.631,5.10942
1.8e-07,21.5316,5.12194
1.8e-07,21.4324,5.13452
1.8e-07,21.3334,5.14715
1.8e-07,21.2346,5.15984
1.8e-07,21.1361,5.17257
1.8e-07,21.0377,5.18536
1.8e-07,20.9396,5.1982
1.8e-07,20.8417,5.21109
1.8e-07,20.744,5.22403
1.8e-07,20.6466,5.23703
1.8e-07,20.5493,5.25008
1.8e-07,20.4523,5.26318
1.8e-07,20.3554,5.27634
1.8e-07,20.2588,5.28956
1.8e-07,20.1625,5.30283
1.8e-07,20.0663,5.31615
1.8e-07,19.9703,5.32953
1.8e-07,19.8746,5.34296
1.8e-07,19.7791,5.35645
1.8e-07,19.6838,5.37
1.8e-07,19.5888,5.3836
1.8e-07,19.4939,5.39726
1.8e-07,19.3993,5.41098
1.8e-07,19.3049,5.42475
1.8e-07,19.2107,5.43859
1.8e-07,19.1167,5.45248
1.8e-07,19.023,5.46643
1.8e-07,18.9294,5.48043
1.8e-07,18.8361,5.4945
1.8e-07,18.7431,5.50863
1.8e-07,18.6502,5.52281
1.8e-07,18.5576,5.53706
1.8e-07,18.4651,5.55137
1.8e-07,18.373,5.56573
1.8e-07,18.281,5.58016
1.8e-07,18.1892,5.59465
1.8e-07,18.0977,5.6092
1.8e-07,18.0064,5.62381
1.8e-07,17.9154,5.63849
1.8e-07,17.8245,5.65323
1.8e-07,17.7339,5.66803
1.8e-07,17.6435,5.68289
1.8e-07,17.5533,5.69782
1.8e-07,17.4634,5.71281
1.8e-07,17.3737,5.72787
1.8e-07,17.2842,5.74299
1.8e-07,17.1949,5.75817
1.8e-07,17.1059,5.77342
1.8e-07,17.017,5.78874
1.8e-07,16.9285,5.80412
1.8e-07,16.8401,5.81957
1.8e-07,16.752,5.83509
1.8e-07,16.6641,5.85067
1.8e-07,16.5764,5.86632
1.8e-07,16.4889,5.88204
1.8e-07,16.4017,5.89782
1.8e-07,16.3147,5.91368
1.8e-07,16.228,5.9296
1.8e-07,16.1414,5.9456
1.8e-07,16.0551,5.96166
1.8e-07,15.9691,5.97779
1.8e-07,15.8832,5.99399
1.8e-07,15.7976,6.01027
1.8e-07,15.7122,6.02661
1.8e-07,15.6271,6.04303
1.8e-07,15.5422,6.05951
1.8e-07,15.4575,6.07607
1.8e-07,15.373,6.09271
1.8e-07,15.2888,6.10941
1.8e-07,15.2048,6.12619
1.8e-07,15.121,6.14304
1.8e-07,15.0375,6.15997
1.8e-07,14.9542,6.17697
1.8e-07,14.8712,6.19404
1.8e-07,14.7883,6.21119
1.8e-07,14.7058,6.22842
1.8e-07,14.6234,6.24572
1.8e-07,14.5413,6.2631
1.8e-07,14.4594,6.28055
1.8e-07,14.3777,6.29809
1.8e-07,14.2963,6.3157
1.8e-07,14.2151,6.33338
1.8e-07,14.1342,6.35115
1.8e-07,14.0535,6.36899
1.8e-07,13.973,6.38691
1.8e-07,13.8927,6.40492
1.8e-07,13.8127,6.423
1.8e-07,13.733,6.44116
1.8e-07,13.6534,6.4594
1.8e-07,13.5741,6.47772
1.8e-07,13.4951,6.49613
1.8e-07,13.4163,6.51461
1.8e-07,13.3377,6.53318
1.8e-07,13.2593,6.55183
1.8e-07,13.1812,6.57057
1.8e-07,13.1034,6.58938
1.8e-07,13.0257,6.60828
1.8e-07,12.9484,6.62727
1.8e-07,12.8712,6.64634
1.8e-07,12.7943,6.66549
1.8e-07,12.7176,6.68473
1.8e-07,12.6412,6.70405
1.8e-07,12.565,6.72346
1.8e-07,12.4891,6.74296
1.8e-07,12.4133,6.76254
1.8e-07,12.3379,6.78221
1.8e-07,12.2626,6.80197
1.8e-07,12.1877,6.82181
1.8e-07,12.1129,6.84175
1.8e-07,12.0384,6.86177
1.8e-07,11.9642,6.88188
1.8e-07,11.8901,6.90208
1.8e-07,11.8164,6.92237
1.8e-07,11.7428,6.94276
1.8e-07,11.6695,6.96323
1.8e-07,11.5965,6.98379
1.8e-07,11.5237,7.00444
1.8e-07,11.4511,7.02519
1.8e-07,11.3788,7.04603
1.8e-07,11.3067,7.06696
1.8e-07,11.2349,7.08798
1.8e-07,11.1633,7.1091
1.8e-07,11.092,7.13031
1.8e-07,11.0209,7.15161
1.8e-07,10.9501,7.17301
1.8e-07,10.8795,7.1945
1.8e-07,10.8091,7.21609
1.8e-07,10.739,7.23777
1.8e-07,10.6691,7.25955
1.8e-07,10.5995,7.28143
1.8e-07,10.5301,7.3034
1.8e-07,10.461,7.32547
1.8e-07,10.3921,7.34763
1.8e-07,10.3235,7.3699
1.8e-07,10.2551,7.39226
1.8e-07,10.187,7.41472
1.8e-07,10.1191,7.43728
1.8e-07,10.0514,7.45993
1.8e-07,9.98404,7.48269
1.8e-07,9.91689,7.50555
1.8e-07,9.85,7.5285
1.8e-07,9.78335,7.55156
1.8e-07,9.71695,7.57472
1.8e-07,9.6508,7.59797
1.8e-07,9.58489,7.62133
1.8e-07,9.51924,7.64479
1.8e-07,9.45384,7.66836
1.8e-07,9.38868,7.69202
1.8e-07,9.32378,7.71579
1.8e-07,9.25913,7.73966
1.8e-07,9.19473,7.76363
1.8e-07,9.13057,7.78771
1.8e-07,9.06667,7.81189
1.8e-07,9.00302,7.83617
1.8e-07,8.93962,7.86056
1.8e-07,8.87647,7.88505
1.8e-07,8.81357,7.90965
1.8e-07,8.75093,7.93435
1.8e-07,8.68853,7.95916
1.8e-07,8.62639,7.98407
1.8e-07,8.5645,8.00909
1.8e-07,8.50286,8.03421
1.8e-07,8.44147,8.05944
1.8e-07,8.38034,8.08478
1.8e-07,8.31946,8.11022
1.8e-07,8.25883,8.13577
1.8e-07,8.19845,8.16143
1.8e-07,8.13833,8.18719
1.8e-07,8.07846,8.21306
1.8e-07,8.01884,8.23904
1.8e-07,7.95948,8.26512
1.8e-07,7.90037,8.29132
1.8e-07,7.84151,8.31762
1.8e-07,7.78291,8.34402
1.8e-07,7.72456,8.37054
1.8e-07,7.66647,8.39717
1.8e-07,7.60862,8.4239
1.8e-07,7.55104,8.45074
1.8e-07,7.49371,8.47769
1.8e-07,7.43663,8.50475
1.8e-07,7.37981,8.53192
1.8e-07,7.32324,8.55919
1.8e-07,7.26692,8.58658
1.8e-07,7.21087,8.61407
